dataset,split_mode,model,bucket,auc_mean,auc_std,acc_mean,acc_std,nll_mean,nll_std,rmse_mean,rmse_std,ece_mean,ece_std,brier_mean,brier_std,uncertainty_mean,uncertainty_std,reliability_mean,reliability_std,resolution_mean,resolution_std
assist2012,learner_based,simplekt,dense,0.6821589983266007,0.0020469779057154225,0.6998664301152304,0.002739250949676253,0.6972069792042765,0.005495479759029122,0.46001918480763976,0.0018800583209592867,0.11429579288975712,0.0060381665456875865,0.21162074318296437,0.0017288329093949066,0.2102102679824908,0.00021731276337217252,0.02014893092247045,0.0013504778717613943,0.018599797444649672,0.00034751761335829486
assist2012,learner_based,simplekt,medium,0.7416866913365143,0.012840234902575638,0.6806352364059646,0.010090700187752008,0.8151195897034452,0.03257216138789692,0.48381547575541434,0.008094643627424168,0.15954157927202556,0.006916737859362099,0.23413474742896104,0.007809633919147306,0.24902886268537452,0.0006623204810361667,0.02947908136509589,0.0026877857800884724,0.0437130785028708,0.004737822426772119
assist2012,learner_based,simplekt,sparse,0.7199156775177002,0.014638487800117535,0.6922348964524644,0.012486807679032921,1.1326588235886008,0.0643566739401424,0.5044242178623414,0.011470151900260859,0.2269148446721979,0.01584778875481965,0.254558910402573,0.011520868108836796,0.23716916457433637,0.011101229284002364,0.058943449591270396,0.008422968962059442,0.04046378471825552,0.0057547114120917115
assist2012,learner_based,simplekt,strict_cold_start,,0.0,0.375,0.1767766952966369,0.7471175574774,0.05626526179175455,0.5251613287702392,0.025622271084072862,0.5224095284938812,0.02252128440562963,0.27612267162347615,0.02691165185724601,0.0,0.0,0.2758393542173071,0.027312323175506584,0.0,0.0
assist2012,learner_based,simplekt,very_sparse,0.8391504329004329,0.05754461699884209,0.7263095238095238,0.10456746024216426,0.973378607240414,0.31674289979646264,0.47989461206931217,0.07720173513914177,0.2800666136713394,0.07602887674171299,0.23551393311308805,0.07462768638215529,0.24811609977324262,0.002006255947211384,0.1167883857166659,0.06281733255478862,0.12745803099017386,0.035492147804749775
assist2012,temporal,bkt,dense,0.5000128748333938,0.0,0.3112209544047674,0.0,23.75574778089212,0.0,0.8298077428069951,0.0,0.6883827344496503,0.0,0.6885808900224414,0.0,0.21386873717128144,0.0,0.4747121618039971,0.0,8.952837072534977e-09,0.0
assist2012,temporal,bkt,medium,0.4988940271198336,0.0,0.36516055697641375,0.0,21.888499643004877,0.0,0.7963221797265282,0.0,0.6339869281045751,0.0,0.6341290139244103,0.0,0.23197127177347085,0.0,0.40231241941695545,0.0,0.00015467726601603538,0.0
assist2012,temporal,bkt,sparse,0.5001310501485234,0.0,0.37866300366300365,0.0,21.445357249560697,0.0,0.7881767108158716,0.0,0.6211080586080586,0.0,0.6212225274725275,0.0,0.23516600920447073,0.0,0.3860592878388614,0.0,2.76957080469936e-06,0.0
assist2012,temporal,bkt,strict_cold_start,0.5,0.0,0.4875886524822695,0.0,17.698060954129765,0.0,0.7158291329065406,0.0,0.5124113475177305,0.0,0.5124113475177305,0.0,0.24984595845279411,0.0,0.2625653890649364,0.0,0.0,0.0
assist2012,temporal,bkt,very_sparse,0.5,0.0,0.2916666666666667,0.0,24.464966613061733,0.0,0.8416254115301723,0.0,0.7083333333333334,0.0,0.7083333333333334,0.0,0.2065972222222222,0.0,0.5017361111111112,0.0,0.0,0.0
assist2012,temporal,dkt,dense,0.6350283138918025,0.0667069052553012,0.6808326352426831,0.032910221367895474,0.6574656641817133,0.07405154056553918,0.4673198730247606,0.02444656542905987,0.10074938606203016,0.04209867285998009,0.21888589252494284,0.02382345287309699,0.21384905663077133,0.0,0.017885685933428156,0.01734531526751724,0.012841036086867106,0.006290796018479818
assist2012,temporal,dkt,medium,0.5533164666477475,0.025010387978344085,0.5552874067573498,0.015574226154430373,1.0928032317555345,0.11496179114201496,0.571166543073374,0.018097747824578257,0.2630553470674292,0.03418114464164839,0.32650416032332347,0.020350336863414416,0.23474303506788138,0.0,0.09541074738874723,0.021657728177139332,0.00373348186704375,0.0016741447153118681
assist2012,temporal,dkt,sparse,0.6002250291981764,0.04884981100727132,0.5663916391639164,0.026238281052577455,1.2133976720526947,0.16604241778680495,0.5735667972335748,0.01863198477374474,0.2853544943261847,0.04178284688127981,0.32926816326928826,0.02107672566245667,0.23402237253428315,0.0,0.10466293018151263,0.024559289100198035,0.008941679956754116,0.00435579225464994
assist2012,temporal,dkt,strict_cold_start,0.5085074152356858,0.0261423613189222,0.5145700071073206,0.019192397618843095,0.7434698629208558,0.10529557490218326,0.5139272003881509,0.02553021737972779,0.0919090169467483,0.07250892403761172,0.2646643272983494,0.0272786070343406,0.2499847195134087,0.0,0.01828509031651474,0.027483083601230505,0.003938701151921036,0.0019862523360310775
