dataset,split_mode,model,bucket,auc_mean,auc_std,acc_mean,acc_std,nll_mean,nll_std,rmse_mean,rmse_std,ece_mean,ece_std,brier_mean,brier_std,uncertainty_mean,uncertainty_std,reliability_mean,reliability_std,resolution_mean,resolution_std
assist2012,temporal,dkt,medium,0.5637103044738513,0.0,0.5432207108380869,0.0,1.1555974911980698,0.0,0.5818080763099087,0.0,0.27957048266024637,0.0,0.3385006376594366,0.0,0.23474303506788138,0.0,0.10677576019369125,0.0,0.0036079372064627777,0.0
assist2012,temporal,dkt,sparse,0.6244382221196201,0.0,0.5742574257425742,0.0,1.3583734258826832,0.0,0.5858782533133411,0.0,0.31493203225933997,0.0,0.34325332770549144,0.0,0.23402237253428315,0.0,0.12282178596741992,0.0,0.012683719546132668,0.0
assist2012,temporal,dkt,strict_cold_start,0.5054679701423773,0.0,0.5138592750533049,0.0,0.6979439134749758,0.0,0.5023298361385461,0.0,0.05977811733712182,0.0,0.2523352642749786,0.0,0.2499847195134087,0.0,0.0046186085458830755,0.0,0.0026347724230073766,0.0
assist2012,temporal,dkt,very_sparse,0.5970761362539805,0.0,0.4863582443653618,0.0,1.6419237261977808,0.0,0.6298694951396805,0.0,0.35526324769709555,0.0,0.39673558090751604,0.0,0.20415423085095455,0.0,0.21000887817517844,0.0,0.016211044574454436,0.0
assist2012,temporal,simplekt,dense,0.6745145614790187,0.0,0.6817799298778325,0.0,0.7555906086142046,0.0,0.47534298083008764,0.0,0.1454328430965499,0.0,0.22595094942443306,0.0,0.21384905663077133,0.0,0.029708887865117602,0.0,0.017414967792207695,0.0
assist2012,temporal,simplekt,medium,0.6084006305681182,0.0,0.5838086880210619,0.0,0.9635681364057291,0.0,0.5420104090718536,0.0,0.2277191467671695,0.0,0.29377528354223803,0.0,0.23474303506788138,0.0,0.067740009515289,0.0,0.008937558337208606,0.0
assist2012,temporal,simplekt,sparse,0.6117072276191788,0.0,0.6023102310231023,0.0,1.6743802562834977,0.0,0.5799557582071481,0.0,0.3069117575096916,0.0,0.33634868147762803,0.0,0.23402237253428315,0.0,0.11200182615770224,0.0,0.009321781268639648,0.0
assist2012,temporal,simplekt,strict_cold_start,0.4318302140712331,0.0,0.4633972992181947,0.0,0.8123555062249097,0.0,0.5482015805679845,0.0,0.18557365584983507,0.0,0.3005249729372364,0.0,0.2499847195134087,0.0,0.06043172689856478,0.0,0.010083745596978722,0.0
assist2012,temporal,simplekt,very_sparse,0.5616995905763636,0.0,0.5005931198102017,0.0,2.0213136386177943,0.0,0.6459295330903457,0.0,0.3878599389522039,0.0,0.41722496171831197,0.0,0.20415423085095455,0.0,0.23218267711898946,0.0,0.018908080832925712,0.0
junyi,learner_based,irt_1pl,dense,0.5,0.0,0.7050705624462364,0.0016949067166191008,0.6065181676847586,0.0014596473017660355,0.4560158214271969,0.000754658376702946,0.0021289210830647497,0.0017980695876858809,0.2079508849993335,0.000687828712788924,0.20794376625096184,0.0006973809942077304,7.1187483716462865e-06,9.598657416453338e-06,0.0,0.0
junyi,learner_based,irt_1pl,medium,0.5,0.0,0.595832029859017,0.012462801458302152,0.7006198061307682,0.010838106307717954,0.5022671105175615,0.00508748899785407,0.1071096115041548,0.012674903825213399,0.252292956343103,0.005101591931944579,0.24069196491694927,0.0024422327288028357,0.011600991426153697,0.00265945983336464,0.0,0.0
junyi,learner_based,dkt,dense,0.7318591990235079,0.0012089140871236405,0.7340987507028854,0.001502271451759288,0.5441381852947903,0.002603174374689987,0.4249466310576732,0.0009595524227013439,0.03899283501562487,0.0018811487433582769,0.18058037583994774,0.0008154058817073871,0.20794376625096184,0.0006973809942077304,0.0022277873006925223,0.0001723346483131107,0.029355196372209548,0.00024614326846108197
junyi,learner_based,dkt,medium,0.5954375301541778,0.03583433548631589,0.5830913560279807,0.026649564454537138,1.0981564131424295,0.08268601676446183,0.5578040486394956,0.01654811160132888,0.2587839048159287,0.021948739593362705,0.31136442867666886,0.018370951063266073,0.24069196491694927,0.0024422327288028357,0.07919043787352668,0.01272670025206898,0.007936564211601813,0.004022473249655465
