dataset,split_mode,model,bucket,auc_mean,auc_std,acc_mean,acc_std,nll_mean,nll_std,rmse_mean,rmse_std,ece_mean,ece_std,brier_mean,brier_std,uncertainty_mean,uncertainty_std,reliability_mean,reliability_std,resolution_mean,resolution_std
xes3g5m,learner_based,irt_1pl,dense,0.5,0.0,0.7959038468291305,0.002777540503985533,0.5625600379051138,0.0014468110293711122,0.4315251636784903,0.0008211587981817645,0.15418267636832875,0.003055116680060559,0.1862145063291653,0.0007078643175030859,0.16243474164672148,0.00165309868890604,0.023779764682443826,0.0009527459602061032,0.0,0.0
xes3g5m,learner_based,irt_1pl,medium,0.5,0.0,0.7831868266801711,0.00445710276124268,0.5699738990748701,0.0024217907868214756,0.4356815529729009,0.0013594794024715765,0.14146565621936935,0.004747851606671809,0.1898198941482753,0.0011822825238558532,0.1697893285827953,0.0025482209318768412,0.020030565565479976,0.001368999190503151,0.0,0.0
xes3g5m,learner_based,irt_1pl,sparse,0.5,0.0,0.7545200802497293,0.00996201768260951,0.5866861433043241,0.005678958790204495,0.44490373121523374,0.003120953200854487,0.11279890978892756,0.010209858357697048,0.1979471223283425,0.0027650668161977145,0.18514013531262447,0.005191293253763388,0.01280698701571801,0.0024270451878362007,0.0,0.0
xes3g5m,learner_based,irt_1pl,very_sparse,0.5,0.0,0.7321163439024191,0.018594052736669496,0.5997468310453431,0.010748971520498949,0.45196395821784535,0.005828095699479304,0.09039517344161736,0.01877144275066934,0.20429859288752814,0.0052296619495609195,0.19584541185563467,0.00902638438384454,0.00845318103189341,0.003800331975895666,0.0,0.0
xes3g5m,learner_based,dkt,dense,0.8167704845870858,0.0024929696092507764,0.8321434621573722,0.002948885652263201,0.39234912880641987,0.007308710173997418,0.34976940060679684,0.002917078821602518,0.03888964178559828,0.002294708480027662,0.1223454410799191,0.002040426693770329,0.1616942499791431,0.001995135498894913,0.002724309815937391,0.00034307220566442216,0.041540325476117634,0.0005105206091717993
xes3g5m,learner_based,dkt,medium,0.8598702264289994,0.008800736611845114,0.844013323085995,0.009371481095259272,0.49884466535114536,0.10702140814417575,0.3497766926983055,0.015442326758398161,0.09045393123356546,0.019484914450835573,0.12253450711953537,0.010885054001533506,0.16860362202584045,0.0030252654130943214,0.013241398819319055,0.00490646507480338,0.05817642075885847,0.003989975152940587
xes3g5m,learner_based,dkt,sparse,0.8590190223046852,0.00992394405717046,0.8324109611865949,0.013464100652769576,0.7286307825753038,0.20003396679994567,0.3722729008324178,0.017403012216359964,0.11676735828996991,0.019638797942442814,0.13882940456154544,0.012889526731829621,0.18468897623261077,0.0049861316832592725,0.01868297250406281,0.005880012984766989,0.06348743939709278,0.0034565219388316033
xes3g5m,learner_based,dkt,very_sparse,0.8413497653055817,0.04150395787801032,0.7828277893346304,0.04859830794428557,0.9794166280546286,0.33707328030000977,0.4212201729131106,0.04724626755769989,0.186543484273888,0.04320842592342326,0.1792122019074578,0.040289392181909654,0.1960748243117336,0.009191059931462141,0.05857876357946333,0.024116989113705817,0.07338248207917467,0.01842310901118893
xes3g5m,learner_based,simplekt,dense,0.7547469772478838,0.0012707675303745415,0.8059502090000568,0.0035520487962030466,0.6215045291782498,0.0139046270915249,0.3936627519896353,0.0035291015487650163,0.11459815264207578,0.0010442006849381577,0.15498032595024633,0.0027789968151813687,0.1616942499791431,0.001995135498894913,0.01795035898274036,0.0007849258489778298,0.02376166610100499,0.00042994650020959776
xes3g5m,learner_based,simplekt,medium,0.8370184429646518,0.00449285149998218,0.8379627034907056,0.005035127542894348,0.6103861319974522,0.032036151372842124,0.3659762344662029,0.0061508676474421545,0.11052211339353839,0.005819526800697602,0.1339688707323142,0.004485484418178879,0.16860362202584045,0.0030252654130943214,0.016503343960275318,0.001744656485658613,0.049948149832496125,0.0009725998587910178
xes3g5m,learner_based,simplekt,sparse,0.8508911960276342,0.00464901666387717,0.8224476589386234,0.005991174616867313,0.6745736130945821,0.05259843717317975,0.3800471352670833,0.007059006223146729,0.12144403122819665,0.008254248965750161,0.14447568867980345,0.005424119793124069,0.18468897623261077,0.0049861316832592725,0.02063076335980226,0.0028261007519882675,0.05980812478227475,0.00391345329700792
xes3g5m,learner_based,simplekt,very_sparse,0.8378766759903711,0.031858843157246824,0.7948887680355206,0.009996874480094828,0.8892501612600862,0.12136524245669164,0.4071775544827975,0.011081530507615133,0.17872586798512788,0.016153139681101606,0.1658918011293045,0.008951550957884214,0.1960748243117336,0.009191059931462141,0.05427620717093007,0.01390292951372588,0.08378239284249485,0.01367827639600529
xes3g5m,temporal,irt_1pl,dense,0.6673751107382022,0.0011560674771916198,0.7994260512324795,0.00045589677739486795,0.4738216131863592,0.0008598431475770595,0.38909301941620983,0.0004107713533664664,0.052710512638912264,0.002005962224210876,0.15139351274490684,0.00031954823009159406,0.15633763540880563,0.0,0.004361677669353703,0.00026014563139204204,0.009169674640894545,0.00013955610306616489
xes3g5m,temporal,irt_1pl,medium,0.5620713374565776,0.0008929065061305946,0.6260954175483034,0.00234849184533369,0.6456833024294684,0.0023361328598236818,0.4764336706770049,0.0010507095418794668,0.17441235713527864,0.0013279118527882818,0.22698992574719784,0.0010014075465516223,0.1691434038109366,0.0,0.060317563093306645,0.0010046390935587173,0.0026460258633231822,1.0350672140869562e-05
xes3g5m,temporal,irt_1pl,sparse,0.6903752368789382,0.000190445462701123,0.8184145252505208,0.00037387525908160607,0.4718535109167525,0.00036782794323228355,0.38588148354341884,0.00019070999512212834,0.18215082982303224,0.0004253161663318947,0.14890454843791162,0.0001471728969332287,0.12018131471170387,0.0,0.03677465149334599,0.00017727302305434986,0.007951397996544693,3.2837067601064155e-05
xes3g5m,temporal,irt_1pl,very_sparse,0.5161705639928048,6.703339861880954e-05,0.7689514543646357,2.656643657937428e-05,0.6284462000615931,3.544006685072611e-05,0.46661047393265476,1.7274978123606098e-05,0.22937463838942485,2.6313225604747164e-05,0.21772533462239657,1.61214879307961e-05,0.1647976516299919,0.0,0.05383496347345682,1.2990708054260542e-05,0.0009157472193534949,3.553012320810919e-06
xes3g5m,temporal,dkt,dense,0.6642121575082621,0.005425357253838308,0.7602471671768434,0.007222969739249622,0.6439059504997366,0.024306094480142974,0.42447050598806885,0.005048366603277269,0.13366615871300042,0.005020816025772835,0.1801955992580561,0.00427594022410738,0.15633763540880563,0.0,0.033386162455872115,0.0034685203147179016,0.009476012440814963,0.0008296245149415879
xes3g5m,temporal,dkt,medium,0.6204993649637193,0.03656932281301034,0.6233323551670348,0.04632762262864128,1.1607011427658556,0.19920008409300755,0.5418538716511934,0.0373461132247454,0.28804920177713916,0.044703673167810466,0.29472140396178437,0.0398229793770699,0.1691434038109366,0.0,0.13221205997607363,0.0364451092172662,0.00606173355360431,0.00366443722660197
xes3g5m,temporal,dkt,sparse,0.5917798093960013,0.07290206296545804,0.813513245361643,0.034495188538478515,0.9574417115449483,0.23664379548485964,0.39730662555746077,0.02857565967094796,0.15185660232257742,0.03295760521824169,0.1585058093723602,0.0233275819642357,0.12018131471170387,0.0,0.0422842435042511,0.020949309555699572,0.0038675456911768337,0.003116031377351973
xes3g5m,temporal,dkt,very_sparse,0.5121365478381129,0.02980007563783171,0.5242003500034692,0.01814266024751267,0.6859158346545668,0.0058960841866113525,0.4956997343728048,0.0032035000736660296,0.2706010495307585,0.005023841029679414,0.2457264365874469,0.0031726674696622766,0.1647976516299919,0.0,0.082214424951188,0.003165902219820847,0.001547644792285511,0.0007895801399677305
xes3g5m,temporal,simplekt,dense,0.6661810207766754,0.006959973582487356,0.7496415337522152,0.0019217850404559323,0.9563220645184647,0.04901519166403414,0.4496938488432374,0.001818607076417375,0.17574336948747246,0.0023139865726678733,0.20222720355280313,0.001636530697967168,0.15633763540880563,0.0,0.05477025849948288,0.0011426686274350114,0.008523354470603949,0.0006142268376964268
xes3g5m,temporal,simplekt,medium,0.6228251469625109,0.02112397188956874,0.652647999135095,0.027434235792098693,1.5743296954939523,0.21242786763567162,0.5410981744101642,0.023754897964048106,0.28531650160901806,0.028270468056204336,0.29323867049183827,0.025230950780470704,0.1691434038109366,0.0,0.12972329075178635,0.023331527587190336,0.005296901005355117,0.0020394151164957247
xes3g5m,temporal,simplekt,sparse,0.7045273691825416,0.01274048954743331,0.8098620894930052,0.017782492393651164,1.1366079389958852,0.17290065665686563,0.4047164112435631,0.01534298778146385,0.15659641900545124,0.012678436041511684,0.16398369934911855,0.012386087070186796,0.12018131471170387,0.0,0.051788743324503304,0.01239410975334246,0.007571257579668448,0.0016617527444384376
xes3g5m,temporal,simplekt,very_sparse,0.5376289177103409,0.03687096445795209,0.5688766738877368,0.04212803521068777,0.6971705358170199,0.04237364531174717,0.49548935345356215,0.01864245373995826,0.2627353655402803,0.015034943874599556,0.24578773225098619,0.018672679765085687,0.1647976516299919,0.0,0.0827808942931183,0.017845579830765564,0.0019587878805371484,0.0010482833943356222
