dataset,split_mode,model,seed,bucket,n_kcs,n_events,auc,acc,nll,rmse,ece,brier,uncertainty,reliability,resolution
assist2012,learner_based,dkt,2024,sparse,38,444,0.759160689697692,0.7207207207207207,1.001289963272143,0.48162079834984994,0.1902994078499236,0.23195859340314684,0.24682959987014041,0.04168607991088482,0.05597483118668302
assist2012,learner_based,dkt,2024,very_sparse,7,11,1.0,0.8181818181818182,0.3480955819911497,0.3601429104565977,0.17772109802337416,0.12970291595214894,0.24793388429752064,0.12962341371463806,0.2479338842975206
assist2012,learner_based,dkt,2025,dense,147,536699,0.6962033908455587,0.7189225245435523,0.5784600569236634,0.43893650712558835,0.05735457779564287,0.1926652572876117,0.21054095814904975,0.004659997482656043,0.022327260558291432
assist2012,learner_based,dkt,2025,medium,68,5597,0.7787619754788,0.7085938895837055,0.7056652557675113,0.46016990932343377,0.13754199970935774,0.21175634544673724,0.24754181048967341,0.021717568079934652,0.05636405887243558
assist2012,learner_based,dkt,2025,sparse,39,443,0.7086591004623792,0.6794582392776524,1.2272255531997118,0.513096389235152,0.22491454937728328,0.26326790464615063,0.24244709527182304,0.057654655348798316,0.03530843243272201
assist2012,learner_based,dkt,2025,very_sparse,6,9,0.7777777777777778,0.6666666666666666,0.6248357918198115,0.4622042780570203,0.272782008887993,0.21363279465421134,0.22222222222222224,0.1570476517679009,0.16666666666666666
assist2012,learner_based,dkt,42,dense,147,528018,0.6977559101398016,0.7189849588460999,0.5780414335979488,0.43877508500722284,0.05890387131446633,0.19252357522309566,0.21016467303289155,0.0050396819368708975,0.022461412800525212
assist2012,learner_based,dkt,42,medium,68,5677,0.759269759624147,0.6885679055839352,0.7555889365684446,0.4747207393163644,0.15022649112810504,0.22535978033707557,0.2482201916208563,0.02623774097011523,0.048296577304472094
assist2012,learner_based,dkt,42,sparse,38,444,0.7259499784212582,0.6779279279279279,1.079184069857949,0.509891595097311,0.23426983637281545,0.25998943875088015,0.24682959987014041,0.061549894479459105,0.04787783783000534
assist2012,learner_based,dkt,42,very_sparse,7,11,1.0,0.9090909090909091,0.11235304158410538,0.19250838592147568,0.08353434641718527,0.037059478650091814,0.24793388429752064,0.03703789972168348,0.2479338842975206
assist2012,learner_based,simplekt,2024,dense,147,528018,0.6814216426447623,0.6997867496941392,0.6886266488112258,0.4598581765069237,0.1153254629070383,0.21146954250027297,0.21016467303289155,0.019984240337647993,0.018495350257996847
assist2012,learner_based,simplekt,2024,medium,68,5677,0.7535704990748429,0.6933239387000176,0.7894396373108321,0.47834456598007596,0.15366105100923663,0.22881352380266726,0.2482201916208563,0.027971030073242285,0.046861016480641816
assist2012,learner_based,simplekt,2024,sparse,38,444,0.7257547421854127,0.6891891891891891,1.1886234841159398,0.5080871003147273,0.22848762181654425,0.25815250150622776,0.24682959987014041,0.05913368288052988,0.04649790706714301
assist2012,learner_based,simplekt,2024,very_sparse,7,11,0.9333333333333333,0.8181818181818182,0.5178063726305671,0.4082294412014892,0.24824936641644768,0.16665127666368013,0.24793388429752064,0.10050488464697517,0.17520661157024794
assist2012,learner_based,simplekt,2025,dense,147,536699,0.6803684600596971,0.698182780292119,0.695962414138026,0.4617508353097815,0.11755333814044537,0.21321383390928098,0.21054095814904975,0.021132435433046413,0.018309477003958227
assist2012,learner_based,simplekt,2025,medium,68,5597,0.7730453011349656,0.7012685367160979,0.7419917643644811,0.466480158779578,0.15228127494568056,0.2176037385350203,0.24754181048967341,0.025643583313787202,0.054284331554984765
assist2012,learner_based,simplekt,2025,sparse,39,443,0.7084909625893232,0.672686230248307,1.152593560076467,0.5181035897261842,0.2348104616225058,0.2684313296871582,0.24244709527182304,0.062138190943532644,0.03490945545675179
assist2012,learner_based,simplekt,2025,very_sparse,6,9,1.0,0.5555555555555556,1.033701883825116,0.5749631538231134,0.3936719015344149,0.3305826282542211,0.22222222222222224,0.2500935471423855,0.1388888888888889
assist2012,learner_based,simplekt,42,dense,147,528018,0.6821297995193676,0.6998757618111504,0.6979730144730782,0.4602356925141343,0.1162363171863449,0.2118168926639648,0.21016467303289155,0.020416079288281735,0.018639999221032787
assist2012,learner_based,simplekt,42,medium,68,5677,0.7518966909100092,0.6871587105865774,0.7938606308174723,0.4801986943200146,0.16163756647300961,0.23059078602664684,0.2482201916208563,0.029552185817871845,0.04621498710745361
assist2012,learner_based,simplekt,42,sparse,38,444,0.7231139152058201,0.6801801801801802,1.1238575348359854,0.5141688316692605,0.22584991848657485,0.2643695874601324,0.24682959987014041,0.05670140095698224,0.03937703129542686
assist2012,learner_based,simplekt,42,very_sparse,7,11,0.8333333333333334,0.6363636363636364,0.9557537392544142,0.519312973073547,0.32740614075009944,0.26968596400248646,0.24793388429752064,0.19743289007468406,0.17520661157024794
assist2012,temporal,bkt,123,dense,145,411293,0.5000128748333938,0.3112209544047674,23.75574778089212,0.8298077428069951,0.6883827344496503,0.6885808900224414,0.21386873717128144,0.4747121618039971,8.952837072534977e-09
assist2012,temporal,bkt,123,medium,29,3519,0.49889402711983355,0.36516055697641375,21.888499643004877,0.7963221797265282,0.6339869281045751,0.6341290139244103,0.23197127177347085,0.40231241941695545,0.00015467726601603538
assist2012,temporal,bkt,123,sparse,27,2184,0.5001310501485234,0.37866300366300365,21.445357249560697,0.7881767108158717,0.6211080586080586,0.6212225274725275,0.23516600920447073,0.3860592878388614,2.76957080469936e-06
assist2012,temporal,bkt,123,very_sparse,42,1728,0.5,0.4195601851851852,20.047680974592254,0.7618660084390257,0.5804398148148148,0.5804398148148148,0.24352943619255832,0.3369103786222565,0.0
assist2012,temporal,bkt,2026,dense,145,411293,0.5000128748333938,0.3112209544047674,23.75574778089212,0.8298077428069951,0.6883827344496503,0.6885808900224414,0.21386873717128144,0.4747121618039971,8.952837072534977e-09
assist2012,temporal,bkt,2026,medium,29,3519,0.49889402711983355,0.36516055697641375,21.888499643004877,0.7963221797265282,0.6339869281045751,0.6341290139244103,0.23197127177347085,0.40231241941695545,0.00015467726601603538
assist2012,temporal,bkt,2026,sparse,27,2184,0.5001310501485234,0.37866300366300365,21.445357249560697,0.7881767108158717,0.6211080586080586,0.6212225274725275,0.23516600920447073,0.3860592878388614,2.76957080469936e-06
assist2012,temporal,bkt,2026,very_sparse,42,1728,0.5,0.4195601851851852,20.047680974592254,0.7618660084390257,0.5804398148148148,0.5804398148148148,0.24352943619255832,0.3369103786222565,0.0
assist2012,temporal,bkt,42,dense,145,411293,0.5000128748333938,0.3112209544047674,23.75574778089212,0.8298077428069951,0.6883827344496503,0.6885808900224414,0.21386873717128144,0.4747121618039971,8.952837072534977e-09
assist2012,temporal,bkt,42,medium,29,3519,0.49889402711983355,0.36516055697641375,21.888499643004877,0.7963221797265282,0.6339869281045751,0.6341290139244103,0.23197127177347085,0.40231241941695545,0.00015467726601603538
assist2012,temporal,bkt,42,sparse,27,2184,0.5001310501485234,0.37866300366300365,21.445357249560697,0.7881767108158717,0.6211080586080586,0.6212225274725275,0.23516600920447073,0.3860592878388614,2.76957080469936e-06
assist2012,temporal,bkt,42,very_sparse,42,1728,0.5,0.4195601851851852,20.047680974592254,0.7618660084390257,0.5804398148148148,0.5804398148148148,0.24352943619255832,0.3369103786222565,0.0
assist2012,temporal,dkt,42,dense,145,521661,0.4988743914508113,0.6136686468798702,0.8085608496444173,0.5172071109207453,0.18661489159529304,0.2675031955869842,0.21384905663077133,0.05328326735206029,5.162761750174101e-06
assist2012,temporal,dkt,42,medium,29,4558,0.5043113700749169,0.573058358929355,0.8694643947661669,0.5380237240871509,0.19898876896532125,0.28946952768060674,0.23474303506788138,0.0550838283443452,0.0007484746981650589
assist2012,temporal,dkt,42,sparse,28,3030,0.5061257991488157,0.5805280528052805,0.8986219828610214,0.5410730029578251,0.20957215954344327,0.2927599945297987,0.23402237253428315,0.059332663641663994,0.0007155595158088064
assist2012,temporal,dkt,42,very_sparse,43,2250,0.5401014110959206,0.5644444444444444,0.9058098170316478,0.5472197635166761,0.20232983652161915,0.299449469583247,0.24316622222222223,0.058876342874568346,0.0033175239664003093
assist2012,temporal,simplekt,42,dense,145,521661,0.5014265026774652,0.5776030793944726,1.0955763593375967,0.5535119172124494,0.2504913195208974,0.3063754424962014,0.21384905663077133,0.09213232982220242,9.27010465266964e-06
assist2012,temporal,simplekt,42,medium,29,4558,0.49496336996337,0.5440982887231242,1.2117203556628406,0.5753636666379002,0.2622992540466924,0.3310433488870087,0.23474303506788138,0.09689614602035436,0.0010458002273779753
assist2012,temporal,simplekt,42,sparse,28,3030,0.49880406937561206,0.5633663366336633,1.2050452604845083,0.5675309355693552,0.2649685322429235,0.32209136282822753,0.23402237253428315,0.08795508942021316,0.0006868204692881782
assist2012,temporal,simplekt,42,very_sparse,43,2250,0.5342510208939025,0.5502222222222222,1.1460278923369773,0.5676284846179922,0.23760450257231586,0.3222020965497182,0.24316622222222223,0.08086382499969613,0.0017683373610517725
junyi,learner_based,bkt,2024,dense,1293,2918783,0.5,0.2958613230240138,24.320088315081833,0.8391297140347163,0.7041386769759862,0.7041386769759862,0.20832740056249396,0.49581127641349226,0.0
junyi,learner_based,bkt,2024,medium,33,4128,0.5,0.4307170542635659,19.662336368226764,0.7545084132973158,0.5692829457364341,0.5692829457364341,0.24519987343008232,0.3240830723063518,0.0
junyi,learner_based,bkt,42,dense,1293,2918783,0.5,0.2958613230240138,24.320088315081833,0.8391297140347163,0.7041386769759862,0.7041386769759862,0.20832740056249396,0.49581127641349226,0.0
junyi,learner_based,bkt,42,medium,33,4128,0.5,0.4307170542635659,19.662336368226764,0.7545084132973158,0.5692829457364341,0.5692829457364341,0.24519987343008232,0.3240830723063518,0.0
junyi,learner_based,dkt,42,dense,1293,3264405,0.7328013668335287,0.7334730218830078,0.5435782527893678,0.42505820806897876,0.04051606547312916,0.18067448024681124,0.20814344819217692,0.0024013119878846553,0.029639907365344255
junyi,learner_based,dkt,42,medium,33,4617,0.6195222367441603,0.5921594108728612,0.9972330931311365,0.5458901586437721,0.23543743276469353,0.29799606530412265,0.24515111141322182,0.06429645718726228,0.01101994687169967
junyi,learner_based,simplekt,42,dense,1293,3264405,0.7267051803105571,0.7286540732537783,0.5949972951687669,0.4319306301476131,0.0756703853679386,0.18656406925971414,0.20814344819217692,0.007365256335690428,0.028761972154504975
junyi,learner_based,simplekt,42,medium,33,4617,0.7066685355954387,0.6556205328135153,0.6659256705443951,0.4737391294418186,0.09050313095165638,0.22442876276429216,0.24515111141322182,0.011166914591653735,0.031255142624262794
junyi,temporal,bkt,42,dense,1235,2705777,0.5000404864694259,0.29317234938429887,24.404964361457626,0.8407172389330947,0.706783301062874,0.7068054758392875,0.20705215307963137,0.49975363170828435,3.089486281247293e-07
junyi,temporal,bkt,42,medium,78,133727,0.5001431881256377,0.4553680259035199,18.805845408563265,0.7379703198167065,0.5445684117642661,0.5446001929303731,0.2479912642188895,0.29661900054895374,1.0071837470171384e-05
junyi,temporal,bkt,42,sparse,6,14196,0.49985266340041457,0.3598901098901099,22.094697978494768,0.7999586140323461,0.6397576782192167,0.6399337841645534,0.23032972014944186,0.40960873972654893,4.675711437319612e-06
junyi,temporal,bkt,42,very_sparse,4,2214,0.5,0.4796747967479675,17.9713958477584,0.7213357077339451,0.5203252032520326,0.5203252032520326,0.24958688611276356,0.270738317139269,0.0
junyi,temporal,dkt,42,dense,1235,3072767,0.5002007040412147,0.6285601869585296,0.8215378269067534,0.513307809207498,0.1935085375563244,0.26348490699340116,0.20704048484671117,0.056085255362538236,6.476178876214208e-07
junyi,temporal,dkt,42,medium,78,151597,0.5040793899302455,0.5311978469230921,1.0214111515495508,0.5741723198980027,0.2526497328232711,0.32967385293705426,0.24793404784229917,0.08129067014072709,2.80704394680102e-05
junyi,temporal,dkt,42,sparse,6,16206,0.49582747663214,0.5869431074910527,0.9149025266498616,0.5417407655860359,0.21388307901396908,0.2934830570977443,0.23055243601033337,0.06281683476509294,0.000492922458730168
junyi,temporal,dkt,42,very_sparse,4,2545,0.47622956392743454,0.4986247544204322,1.1290404794630884,0.5997208877615011,0.29048842163308214,0.35966514321744303,0.24978288643320043,0.10967676691949084,0.0009104544240738995
junyi,temporal,simplekt,42,dense,1235,3072767,0.4996368209285629,0.6038443526632511,0.977578319290751,0.5288844052354646,0.22665458013858766,0.27971871410127114,0.20704048484671117,0.07231396142094479,9.956359940226702e-07
junyi,temporal,simplekt,42,medium,78,151597,0.5036305871406491,0.5260130477516046,1.2281755104364016,0.582612455168504,0.2639754097985397,0.3394372729174721,0.24793404784229917,0.09115347689417537,3.4250374692539574e-05
junyi,temporal,simplekt,42,sparse,6,16206,0.4909080045222698,0.5696655559669258,1.120574887277039,0.5553047006614223,0.24081891718804915,0.30836331057667193,0.23055243601033337,0.07756711628080727,0.00023306862503988062
junyi,temporal,simplekt,42,very_sparse,4,2545,0.493131625305189,0.4931237721021611,1.3209874602137919,0.6040804910649357,0.30837364070838374,0.3649132396852538,0.24978288643320043,0.11693686695024721,0.0015594550090713252
xes3g5m,learner_based,bkt,42,dense,458,767845,0.5,0.1881317192923051,28.04093700948365,0.901037335912166,0.8118682807076949,0.8118682807076949,0.15273817548842641,0.6591301052192685,0.0
xes3g5m,learner_based,bkt,42,medium,100,2030,0.5,0.15270935960591134,29.264381970072098,0.9204839164233599,0.8472906403940886,0.8472906403940886,0.1293892110946638,0.7179014292994248,0.0
xes3g5m,learner_based,bkt,42,sparse,27,80,0.5,0.375,21.586735246819178,0.7905694150420941,0.625,0.625,0.234375,0.390625,0.0
xes3g5m,learner_based,bkt,42,very_sparse,5,6,0.9,0.8333333333333334,6.218560852858411,0.5773502691896255,0.5,0.3333333333333333,0.13888888888888887,0.25,0.05555555555555555
xes3g5m,learner_based,dkt,42,dense,498,1267014,0.8189849990177435,0.8355637743545059,0.3854305202462129,0.3466673245346257,0.03739856544830952,0.12017823389999546,0.15953921158661158,0.0024259243293838647,0.041244245798567065
xes3g5m,learner_based,dkt,42,medium,172,13137,0.865973484813704,0.8538479104818452,0.4199141233757241,0.33601294216177696,0.07348045801337769,0.11290469730021367,0.16533525818279324,0.008739866098479548,0.060164912284322636
xes3g5m,learner_based,dkt,42,sparse,122,2164,0.854367709125377,0.8299445471349353,0.6211639055070909,0.3643958610557687,0.10464335933244065,0.1327843435545751,0.18563790440787067,0.014850112052601692,0.06708612795449215
xes3g5m,learner_based,dkt,42,very_sparse,40,107,0.8800865800865801,0.8411214953271028,0.7401655051153766,0.3710992144944432,0.1476029082194009,0.13771462699839276,0.2017643462311119,0.03288116828118353,0.09425637002496534
xes3g5m,learner_based,simplekt,42,dense,498,1267014,0.7553025950130442,0.8090684080838886,0.6085817115919607,0.3904207244231724,0.11436347046261228,0.1524283420591147,0.15953921158661158,0.017560297710434738,0.0237225616308762
xes3g5m,learner_based,simplekt,42,medium,172,13137,0.8409472579182374,0.8455507345664915,0.5668821789076034,0.35689149094312855,0.10154678621220697,0.12737153630760922,0.16533525818279324,0.014179725357233433,0.051023288423465464
xes3g5m,learner_based,simplekt,42,sparse,122,2164,0.846252198549906,0.8202402957486137,0.6767805282561737,0.37657189299761595,0.11486967637611112,0.1418063905958079,0.18563790440787067,0.017905401801521937,0.06091345762908853
xes3g5m,learner_based,simplekt,42,very_sparse,40,107,0.8515151515151516,0.7850467289719626,0.9201106334244228,0.4166920559163961,0.18749007919160532,0.17363226946383295,0.2017643462311119,0.07833751109134779,0.10721235097818205
xes3g5m,temporal,bkt,42,dense,321,758566,0.5000092359621962,0.3365705818610378,21.513564251651044,0.8224109293175854,0.6892900551830692,0.6763597366610157,0.15661973426150425,0.5197400024464043,4.689290141755934e-11
xes3g5m,temporal,bkt,42,medium,60,81581,0.5045793567173465,0.34623257866414975,21.120181515992673,0.8143651339135354,0.672613721332173,0.6631905713340116,0.16875463184863007,0.4944496454593213,1.3705973939658024e-05
xes3g5m,temporal,bkt,42,sparse,9,6410,0.49922601358776153,0.2906396255850234,23.615208872629676,0.8552626841914462,0.753588143525741,0.7314742589703588,0.12225788001878887,0.6092165966424206,2.1769085068807266e-07
xes3g5m,temporal,bkt,42,very_sparse,121,165013,0.49720625974542054,0.33777338755128383,21.376928335615947,0.8189230982672098,0.6790434693024185,0.6706350408755674,0.16503407228426598,0.5056058466150388,4.878023737462076e-06
xes3g5m,temporal,dkt,42,dense,340,1191744,0.499854158723182,0.6612175098007625,0.8605655786175639,0.4910627964277463,0.22998442435917144,0.2411426700354382,0.15633763540880563,0.08442712838800313,2.957020163079753e-06
xes3g5m,temporal,dkt,42,medium,72,129494,0.49267910565589373,0.6498525028186634,0.9065613474886126,0.5012005720534101,0.2313453542060589,0.25120201342666554,0.1691434038109366,0.08160901299165975,2.4605272391401067e-05
xes3g5m,temporal,dkt,42,sparse,11,10079,0.5012664668539856,0.7001686675265403,0.7473016087464858,0.46289229953850614,0.22626047218084278,0.2142692809720461,0.12018131471170389,0.0937580115344554,8.548707101518131e-05
xes3g5m,temporal,dkt,42,very_sparse,127,259426,0.49973944605147297,0.6572201706845112,0.8836149808075566,0.49606579656978883,0.22830645311601752,0.2460812745264191,0.1647976516299919,0.08091616388422397,5.453482560889145e-06
xes3g5m,temporal,simplekt,42,dense,340,1191744,0.49957431696841975,0.6568038102142743,1.239272821564894,0.5191098259485684,0.26392305689342654,0.26947501139635294,0.15633763540880563,0.11280810882631669,7.547912469361473e-07
xes3g5m,temporal,simplekt,42,medium,72,129494,0.4947882825010941,0.6454275873785658,1.321490129760113,0.5299872313667102,0.27087067513259183,0.2808864654117508,0.1691434038109366,0.11144615408847977,3.311501423367631e-05
xes3g5m,temporal,simplekt,42,sparse,11,10079,0.5072106374697267,0.6900486159341205,1.0782396721643182,0.49300495251741194,0.25301617481461686,0.24305388320669563,0.12018131471170389,0.12286718092104669,0.0002453595133546018
xes3g5m,temporal,simplekt,42,very_sparse,127,259426,0.5025361330711717,0.6509987433796149,1.274160489451718,0.5243001043574512,0.2651761127913542,0.2748905994292342,0.1647976516299919,0.10978471008398594,6.003818448179746e-06
