dataset,split_mode,model,seed,bucket,n_kcs,n_events,auc,acc,nll,rmse,ece,brier,uncertainty,reliability,resolution
assist2012,temporal,simplekt,2024,dense,145,521661,0.6759651672864841,0.6799281525741813,0.7458888419088292,0.4752390844532671,0.1446584381806794,0.22585218739197954,0.21384905663077133,0.02975711715090867,0.01759230363309452
assist2012,temporal,simplekt,2024,medium,29,4558,0.6031738171516496,0.5765686704695042,0.9629025775531203,0.545296116640548,0.23468016558529958,0.2973478548232621,0.23474303506788138,0.0705015183364103,0.007863459270919311
assist2012,temporal,simplekt,2024,sparse,28,3030,0.6471071464476276,0.5957095709570958,1.2923098321875264,0.5617342940398693,0.27866811414434534,0.31554541710047035,0.23402237253428315,0.09823878986111846,0.016934524741264785
assist2012,temporal,simplekt,2024,strict_cold_start,27,1407,0.5902235280329452,0.5692963752665245,0.6937948687491087,0.4992108545223177,0.0667635212680848,0.2492114772729027,0.2499847195134087,0.008121635737427656,0.009557111550231083
assist2012,temporal,simplekt,2024,very_sparse,16,843,0.5687886850195062,0.49347568208778175,2.478463426231718,0.6545370999582171,0.3884320657475215,0.428418815221713,0.20415423085095455,0.24409099178741547,0.019037341658919568
assist2012,temporal,simplekt,2025,dense,145,521661,0.6747003424257956,0.6814387121138057,0.7449716745572221,0.47487412133432455,0.14471288266796825,0.22550543111304677,0.21384905663077133,0.02933932133092941,0.01750299757808281
assist2012,temporal,simplekt,2025,medium,29,4558,0.612685549261904,0.6035541904344011,0.994225686281934,0.5411417858928184,0.2287180730261173,0.2928344324392688,0.23474303506788138,0.0674418539009406,0.00924088512849916
assist2012,temporal,simplekt,2025,sparse,28,3030,0.5962134216042925,0.529042904290429,1.5621458798120482,0.6167675921540746,0.36095566200288576,0.3804022627315349,0.23402237253428315,0.1540336007719059,0.006517721160097269
assist2012,temporal,simplekt,2025,strict_cold_start,27,1407,0.4201142898711208,0.4541577825159915,0.8141874222394381,0.5495793041265591,0.1998199604414589,0.3020374115242329,0.2499847195134087,0.06106871947059272,0.009348641467111004
assist2012,temporal,simplekt,2025,very_sparse,16,843,0.54469885995506,0.4543297746144721,2.395383178705712,0.6741458111261367,0.4280375604508159,0.4544725746589167,0.20415423085095455,0.2667766603671384,0.015788768671093602
assist2012,temporal,simplekt,2026,dense,145,521661,0.674408844259504,0.6828649256892886,0.7553613847763628,0.4743636482849263,0.14371112550113668,0.22502087081418526,0.21384905663077133,0.02877694692868181,0.017401700815473285
assist2012,temporal,simplekt,2026,medium,29,4558,0.5898219186396526,0.5787626151820974,1.0267159260035033,0.5542248798699522,0.25165864604232485,0.3071652174668629,0.23474303506788138,0.07975077731230795,0.007138477015440546
assist2012,temporal,simplekt,2026,sparse,28,3030,0.6548410173252857,0.6224422442244224,1.4312557045624752,0.5597761328671228,0.2726607680507716,0.31334931892767076,0.23402237253428315,0.0976369081062188,0.01788988584450389
assist2012,temporal,simplekt,2026,strict_cold_start,27,1407,0.6462308186598017,0.6169154228855721,0.6630241625181438,0.4847218474404681,0.0534785114541152,0.23495526938610042,0.2499847195134087,0.0035530016103739364,0.018236896503082876
assist2012,temporal,simplekt,2026,very_sparse,16,843,0.6040721798706938,0.4626334519572954,2.1964609396133628,0.6584138894903565,0.41996398418510655,0.43350884987381944,0.20415423085095455,0.2555161595087926,0.02485324893434272
assist2012,temporal,simplekt,2027,dense,145,521661,0.6756697656949142,0.6789696757089374,0.7559835180530751,0.4757156713267611,0.14731027587687595,0.226305399945871,0.21384905663077133,0.030280977391812455,0.017699915314045193
assist2012,temporal,simplekt,2027,medium,29,4558,0.6286601329704777,0.6237384817902589,0.9309638597867445,0.528430781499823,0.2156420077298381,0.27923909083651366,0.23474303506788138,0.0565013336842468,0.012198616023934083
assist2012,temporal,simplekt,2027,sparse,28,3030,0.6491829785491144,0.6313531353135313,1.1645851413054202,0.5435945761764714,0.2559419633056343,0.29549506324847763,0.23402237253428315,0.0782619603253635,0.016814728241791237
assist2012,temporal,simplekt,2027,strict_cold_start,27,1407,0.5648599059977935,0.5337597725657427,0.7053248465044788,0.50470917338672,0.09472044913711158,0.25473134970070616,0.2499847195134087,0.013639548643446969,0.008209011171731086
assist2012,temporal,simplekt,2027,very_sparse,16,843,0.6015804855185345,0.5468564650059312,1.7481551689862507,0.6032450611317106,0.3155674835189361,0.3639046037798012,0.20415423085095455,0.17643247272648224,0.015845311505003585
assist2012,temporal,simplekt,42,dense,145,521661,0.5014265026774652,0.5776030793944726,1.0955763593375967,0.5535119172124494,0.2504913195208974,0.3063754424962014,0.21384905663077133,0.09213232982220242,9.27010465266964e-06
assist2012,temporal,simplekt,42,medium,29,4558,0.49496336996337,0.5440982887231242,1.2117203556628406,0.5753636666379002,0.2622992540466924,0.3310433488870087,0.23474303506788138,0.09689614602035436,0.0010458002273779753
assist2012,temporal,simplekt,42,sparse,28,3030,0.49880406937561206,0.5633663366336633,1.2050452604845083,0.5675309355693552,0.2649685322429235,0.32209136282822753,0.23402237253428315,0.08795508942021316,0.0006868204692881782
assist2012,temporal,simplekt,42,strict_cold_start,27,1407,0.5357458949810258,0.5309168443496801,1.2031058867640128,0.5785718814945664,0.24974630874713694,0.33474542205616253,0.2499847195134087,0.08770590976887752,0.002992481280976295
assist2012,temporal,simplekt,42,very_sparse,16,843,0.5052832191450353,0.5824436536180309,1.0507624852683675,0.5488777598515018,0.245634128527676,0.30126679525960287,0.20415423085095455,0.10117567434031965,0.003931370004691782
assist2012,temporal,simplekt,42,dense,145,521661,0.6745145614790187,0.6817799298778325,0.7555906086142046,0.47534298083008764,0.1454328430965499,0.22595094942443306,0.21384905663077133,0.029708887865117602,0.017414967792207695
assist2012,temporal,simplekt,42,medium,29,4558,0.6084006305681182,0.5838086880210619,0.9635681364057291,0.5420104090718536,0.2277191467671695,0.29377528354223803,0.23474303506788138,0.067740009515289,0.008937558337208606
assist2012,temporal,simplekt,42,sparse,28,3030,0.6117072276191788,0.6023102310231023,1.6743802562834977,0.5799557582071481,0.3069117575096916,0.33634868147762803,0.23402237253428315,0.11200182615770224,0.009321781268639648
assist2012,temporal,simplekt,42,strict_cold_start,27,1407,0.4318302140712331,0.4633972992181947,0.8123555062249097,0.5482015805679845,0.18557365584983507,0.3005249729372364,0.2499847195134087,0.06043172689856478,0.010083745596978722
assist2012,temporal,simplekt,42,very_sparse,16,843,0.5616995905763636,0.5005931198102017,2.0213136386177943,0.6459295330903457,0.3878599389522039,0.41722496171831197,0.20415423085095455,0.23218267711898946,0.018908080832925712
junyi,learner_based,bkt,2024,dense,1301,2920279,0.5,0.29596692644778116,24.31644090204179,0.839066787301355,0.7040330735522188,0.7040330735522188,0.20837050489683487,0.4956625686553839,0.0
junyi,learner_based,bkt,2024,medium,25,2632,0.5,0.3901975683890577,21.06182983048315,0.78089847714728,0.6098024316109423,0.6098024316109423,0.23794342601232435,0.37185900559861795,0.0
junyi,learner_based,bkt,2025,dense,1301,2893320,0.5,0.29250756915930487,24.435922869898576,0.8411256926528244,0.7074924308406951,0.7074924308406951,0.20694689114381934,0.5005455396968758,0.0
junyi,learner_based,bkt,2025,medium,25,2206,0.5,0.41069809610154123,20.35376668784401,0.7676600184316346,0.5893019038984587,0.5893019038984587,0.24202516996011045,0.3472767339383483,0.0
junyi,learner_based,bkt,42,dense,1301,2920279,0.5,0.29596692644778116,24.31644090204179,0.839066787301355,0.7040330735522188,0.7040330735522188,0.20837050489683487,0.4956625686553839,0.0
junyi,learner_based,bkt,42,medium,25,2632,0.5,0.3901975683890577,21.06182983048315,0.78089847714728,0.6098024316109423,0.6098024316109423,0.23794342601232435,0.37185900559861795,0.0
junyi,learner_based,dkt,2024,dense,1301,3266047,0.7329673514096078,0.7333831999355797,0.5440142671798822,0.42521599480809064,0.04151872891749636,0.18080864224063417,0.20818602511932036,0.0025103556784324545,0.029645200555213826
junyi,learner_based,dkt,2024,medium,25,2975,0.6254406167732944,0.5996638655462185,0.9726220722311291,0.5379624932112198,0.23110767166389493,0.2894036441020317,0.23802906574394464,0.06333859608784104,0.011281618574705743
junyi,learner_based,dkt,2024,dense,1301,3241420,0.7326064052708742,0.7359576975523073,0.5410175851955226,0.42376004723091426,0.04009242100036302,0.1795725776291467,0.20682840075958156,0.002263879475761921,0.029274307774626657
junyi,learner_based,dkt,2024,medium,25,2506,0.5937447528596914,0.5802075019952115,1.0709418154753214,0.5574224568771623,0.24837485413821098,0.3107197954309719,0.24277567835598396,0.07529756687482536,0.00706879151753181
junyi,learner_based,dkt,2025,dense,1301,3241420,0.7318922314250946,0.7356208081643231,0.5407111372031681,0.4237805351168791,0.03899513070675466,0.17958994194394837,0.20682840075958156,0.002173048735373114,0.02915642509739693
junyi,learner_based,dkt,2025,medium,25,2506,0.5962341929898205,0.5905826017557861,1.0601134248954116,0.5542428309959608,0.24206317803526284,0.3071851157104172,0.24277567835598396,0.07116111504017772,0.006632026098247572
junyi,learner_based,dkt,2025,dense,1301,3242486,0.7317074200025617,0.7327091003631164,0.5443703967145701,0.4255717609334223,0.03944414170183129,0.18111132370397393,0.20848927065295872,0.002262498400272551,0.029392908658699972
junyi,learner_based,dkt,2025,medium,25,2008,0.5528673339883731,0.5507968127490039,1.1046008790995714,0.5748091081572656,0.28174163895787624,0.3304055108205511,0.24231758226059905,0.0924575106681157,0.0038860668272738567
junyi,learner_based,dkt,2026,dense,1301,3242486,0.7298150342846463,0.7329811138737377,0.5481976663480727,0.42607318337085304,0.03901191803234123,0.18153835758777254,0.20848927065295872,0.002253771494338134,0.028981548763915073
junyi,learner_based,dkt,2026,medium,25,2008,0.5686773315319741,0.5662350597609562,1.1969860694174084,0.5717836300979413,0.2773396188531986,0.32693651964797943,0.24231758226059905,0.08964739870037525,0.004517841207013009
junyi,learner_based,dkt,2027,dense,1301,3160565,0.7324484578924167,0.7354672344976294,0.543279797504388,0.42418689916819774,0.0358089579158828,0.17993452542593075,0.20772586406998977,0.0019438831281642112,0.029500770335464447
junyi,learner_based,dkt,2027,medium,25,2983,0.6245048324574947,0.6004022795843111,1.1420476926971672,0.5509387649151156,0.25845547843944217,0.303533522686193,0.23801991596361952,0.07795588175667463,0.011356324533601038
junyi,learner_based,dkt,42,dense,1301,3266047,0.7327186776670405,0.7333786072276364,0.5438254807113982,0.4251412645849787,0.04060673642770603,0.18074509485291487,0.20818602511932036,0.002414904004925794,0.02962644632834159
junyi,learner_based,dkt,42,medium,25,2975,0.6373933999333556,0.6178151260504202,0.97620560902268,0.5340662831499933,0.22800793369091554,0.28522679479764884,0.23802906574394464,0.06059383136764248,0.01285379697258935
junyi,learner_based,dkt,42,dense,1301,3266047,0.7327186776670405,0.7333786072276364,0.5438254807113982,0.4251412645849787,0.04060673642770603,0.18074509485291487,0.20818602511932036,0.002414904004925794,0.02962644632834159
junyi,learner_based,dkt,42,medium,25,2975,0.6373933999333556,0.6178151260504202,0.97620560902268,0.5340662831499933,0.22800793369091554,0.28522679479764884,0.23802906574394464,0.06059383136764248,0.01285379697258935
junyi,learner_based,simplekt,2024,dense,1301,3266047,0.7252645783481146,0.7285391177775458,0.5933584262267555,0.4319220416860437,0.07464641993032899,0.1865566500942405,0.20818602511932036,0.00704224580937464,0.02849872044347022
junyi,learner_based,simplekt,2024,medium,25,2975,0.692138580323975,0.6453781512605042,0.6621166155136479,0.4732159097331162,0.09591087590746519,0.2239332972245408,0.23802906574394464,0.011802076694816872,0.026373503827828847
junyi,learner_based,simplekt,2024,dense,1301,3266047,0.7252645783481146,0.7285391177775458,0.5933584262267555,0.4319220416860437,0.07464641993032899,0.1865566500942405,0.20818602511932036,0.00704224580937464,0.02849872044347022
junyi,learner_based,simplekt,2024,medium,25,2975,0.692138580323975,0.6453781512605042,0.6621166155136479,0.4732159097331162,0.09591087590746519,0.2239332972245408,0.23802906574394464,0.011802076694816872,0.026373503827828847
junyi,learner_based,simplekt,2025,dense,1301,3241420,0.7242664156895522,0.7299991978824095,0.5989277730875286,0.4319427675340896,0.07853146819052981,0.1865745544250086,0.20682840075958156,0.007872444083247386,0.027952265881988514
junyi,learner_based,simplekt,2025,medium,25,2506,0.6510399176198971,0.6149241819632881,0.7368170265595524,0.4981861198972295,0.13561100430657652,0.24818941005825673,0.24277567835598396,0.023190243265640346,0.01783001309787562
junyi,learner_based,simplekt,2025,dense,1301,3241420,0.7242664156895522,0.7299991978824095,0.5989277730875286,0.4319427675340896,0.07853146819052981,0.1865745544250086,0.20682840075958156,0.007872444083247386,0.027952265881988514
junyi,learner_based,simplekt,2025,medium,25,2506,0.6510399176198971,0.6149241819632881,0.7368170265595524,0.4981861198972295,0.13561100430657652,0.24818941005825673,0.24277567835598396,0.023190243265640346,0.01783001309787562
junyi,learner_based,simplekt,2026,dense,1301,3242486,0.7183568142189812,0.7219633330722168,0.6448725643635562,0.44019727892198346,0.09126409885073938,0.19377364437031852,0.20848927065295872,0.0120500848894495,0.02668507102920105
junyi,learner_based,simplekt,2026,medium,25,2008,0.6554388766068944,0.6195219123505976,0.7175546735732314,0.49227455887114147,0.11944929987333153,0.24233424131177692,0.24231758226059905,0.019261769750520984,0.019820016024862903
junyi,learner_based,simplekt,2027,dense,1301,3160565,0.7198354695017077,0.726484979742546,0.6168264419274939,0.436011778067501,0.08223515920302978,0.19010627061358376,0.20772586406998977,0.009486255386435376,0.026996018947562164
junyi,learner_based,simplekt,2027,medium,25,2983,0.6876941127589153,0.6590680522963459,0.6876130147072446,0.47779421395065874,0.11986077376390006,0.22828731088472787,0.23801991596361952,0.01757485386835486,0.027213489913116392
junyi,learner_based,simplekt,42,dense,1301,3266047,0.7267384399833239,0.7285985168002788,0.5950432546715788,0.4319589970497183,0.07566105496646602,0.18658857513219854,0.20818602511932036,0.007363818431180515,0.02877825956229495
junyi,learner_based,simplekt,42,medium,25,2975,0.7085991115988657,0.6763025210084034,0.654617602002097,0.46735877376082685,0.08988421023606144,0.21842422341122372,0.23802906574394464,0.011202740457382898,0.030225511839103915
junyi,learner_based,simplekt,42,dense,1301,3266047,0.7261144535078661,0.7288847955954094,0.5958036754726838,0.4320125196277892,0.07509815539804982,0.18663481711515092,0.20818602511932036,0.007260906858134821,0.028617654966997683
junyi,learner_based,simplekt,42,medium,25,2975,0.715580152142729,0.6853781512605042,0.6513690225029917,0.46340086496017924,0.0880024848438549,0.21474036164584226,0.23802906574394464,0.009797515121367948,0.03287499717923539
junyi,temporal,bkt,42,dense,1235,2705777,0.5000404864694259,0.29317234938429887,24.404964361457626,0.8407172389330947,0.706783301062874,0.7068054758392875,0.20705215307963137,0.49975363170828435,3.089486281247293e-07
junyi,temporal,bkt,42,medium,78,133727,0.5001431881256377,0.4553680259035199,18.805845408563265,0.7379703198167065,0.5445684117642661,0.5446001929303731,0.2479912642188895,0.29661900054895374,1.0071837470171384e-05
junyi,temporal,bkt,42,sparse,6,14196,0.49985266340041457,0.3598901098901099,22.094697978494768,0.7999586140323461,0.6397576782192167,0.6399337841645534,0.23032972014944186,0.40960873972654893,4.675711437319612e-06
junyi,temporal,bkt,42,strict_cold_start,4,2214,0.5,0.4796747967479675,17.9713958477584,0.7213357077339451,0.5203252032520326,0.5203252032520326,0.24958688611276356,0.270738317139269,0.0
junyi,temporal,dkt,2024,dense,1235,3072767,0.7097136292740556,0.7253595863272418,0.5815894721463795,0.4354165923400366,0.05899559117130405,0.18958760888500964,0.20704048484671117,0.006243910760155681,0.023608465778140658
junyi,temporal,dkt,2024,medium,78,151597,0.5736777284691186,0.5598923461546073,1.3955145618772418,0.5861314293734864,0.2921829651978567,0.34355005249940623,0.24793404784229917,0.09949642835541053,0.0036999949550829254
junyi,temporal,dkt,2024,sparse,6,16206,0.572068650416709,0.606133530791065,1.5699245474913492,0.5735184902619201,0.2944277870000021,0.3289234586723122,0.23055243601033337,0.10319188318000658,0.004692407372267534
junyi,temporal,dkt,2024,strict_cold_start,4,2545,0.39998392928887105,0.443614931237721,0.7043496874522295,0.5055510726729658,0.08013750313541512,0.2555818870807864,0.24978288643320043,0.00831891461412799,0.004644738233849267
junyi,temporal,dkt,2025,dense,1235,3072767,0.7059944157481606,0.7236559101292093,0.5898727687895742,0.4374458588770039,0.06523836728557456,0.19135887944863958,0.20704048484671117,0.007148588454302373,0.02277255095508889
junyi,temporal,dkt,2025,medium,78,151597,0.5707851252690236,0.55833558711584,1.4130376127775348,0.5886439674835213,0.29580316181352395,0.3465017204547409,0.24793404784229917,0.1021551391138733,0.003552254043059142
junyi,temporal,dkt,2025,sparse,6,16206,0.5627292932476153,0.6029865481920277,1.5737040860926244,0.5738868849145558,0.29898217121516535,0.32934615667693257,0.23055243601033337,0.10251969680955443,0.003834605990378379
junyi,temporal,dkt,2025,strict_cold_start,4,2545,0.560258367586612,0.524950884086444,0.687250987024493,0.49706026253311875,0.027888730853386137,0.2470689045894929,0.24978288643320043,0.0028922792841227568,0.006207186490365436
junyi,temporal,dkt,2026,dense,1235,3072767,0.7051059879038605,0.7232315369177031,0.5931414696558575,0.4379380781813179,0.06566941757569889,0.19178976032114614,0.20704048484671117,0.007445372245477468,0.022624851466276092
junyi,temporal,dkt,2026,medium,78,151597,0.5743788410604598,0.5604332539562129,1.4102763225187909,0.5881209948767487,0.2963496467813913,0.3458863046148167,0.24793404784229917,0.10191043943464963,0.0037749342408737213
junyi,temporal,dkt,2026,sparse,6,16206,0.5468742725657966,0.6081081081081081,2.1006552018484768,0.5762717778424747,0.305095022157793,0.33208916193772664,0.23055243601033337,0.10504729313219474,0.0034988009249668707
junyi,temporal,dkt,2026,strict_cold_start,4,2545,0.4571276694378342,0.47347740667976423,0.6974298612498302,0.5021311287924124,0.012462394984625598,0.2521356705023422,0.24978288643320043,0.0025190234367484924,0.0015287966469769993
junyi,temporal,dkt,2027,dense,1235,3072767,0.7055285512621358,0.7242631803843246,0.5927814211552582,0.43755505129704786,0.06528622184535467,0.1914544229155622,0.20704048484671117,0.007250969870822232,0.02278588732149145
junyi,temporal,dkt,2027,medium,78,151597,0.5697828590285092,0.5566930744012085,1.4396809821516832,0.5905951260026389,0.30030586099469897,0.34880260285807285,0.24793404784229917,0.10432391190322013,0.0033597682063483173
junyi,temporal,dkt,2027,sparse,6,16206,0.5365337429802368,0.5973713439466865,1.8171706649101471,0.5858866755612068,0.31587021646238334,0.3432631966001628,0.23055243601033337,0.11489128123712625,0.002297269379516017
junyi,temporal,dkt,2027,strict_cold_start,4,2545,0.5355020551967117,0.5245579567779961,0.6923234474727915,0.49958559722808354,0.060097840680120536,0.24958576895774093,0.24978288643320043,0.0054813845460045954,0.0054701120701480905
junyi,temporal,dkt,42,dense,1235,3072767,0.5002007040412147,0.6285601869585296,0.8215378269067534,0.513307809207498,0.1935085375563244,0.26348490699340116,0.20704048484671117,0.056085255362538236,6.476178876214208e-07
junyi,temporal,dkt,42,medium,78,151597,0.5040793899302455,0.5311978469230921,1.0214111515495508,0.5741723198980027,0.2526497328232711,0.32967385293705426,0.24793404784229917,0.08129067014072709,2.80704394680102e-05
junyi,temporal,dkt,42,sparse,6,16206,0.49582747663214,0.5869431074910527,0.9149025266498616,0.5417407655860359,0.21388307901396908,0.2934830570977443,0.23055243601033337,0.06281683476509294,0.000492922458730168
junyi,temporal,dkt,42,strict_cold_start,4,2545,0.47622956392743454,0.4986247544204322,1.1290404794630884,0.5997208877615011,0.29048842163308214,0.35966514321744303,0.24978288643320043,0.10967676691949084,0.0009104544240738995
junyi,temporal,dkt,42,dense,1235,3072767,0.7073433059093617,0.7238046360169841,0.5784243296138786,0.43602848112798587,0.06288748885799753,0.1901208363547783,0.20704048484671117,0.0062104444339416325,0.023012209552766293
junyi,temporal,dkt,42,medium,78,151597,0.5562245188896736,0.5488697005877425,1.3060200183925519,0.5886332230900096,0.2920961754368725,0.3464890713253331,0.24793404784229917,0.10072826430122728,0.002293184598539877
junyi,temporal,dkt,42,sparse,6,16206,0.518347258259561,0.592990250524497,1.6869803978436217,0.5856861507875657,0.31313435789414323,0.3430282672243551,0.23055243601033337,0.11299459134391562,0.0009516800317839555
junyi,temporal,dkt,42,strict_cold_start,4,2545,0.5902735111413295,0.5611001964636543,0.6862097388100993,0.49648727799590864,0.04942486101143019,0.24649961721178665,0.24978288643320043,0.005069797383147545,0.007962990881738165
junyi,temporal,simplekt,2024,dense,1235,3072767,0.712664018608425,0.7211848474030085,0.6845879471273251,0.4436721707581987,0.10212493026436872,0.19684499510529221,0.20704048484671117,0.014861298326576443,0.02498296700895974
junyi,temporal,simplekt,2024,medium,78,151597,0.6440690536953908,0.6055133017144139,0.8122460865585842,0.5136254706667093,0.1583963766498812,0.26381112411759866,0.24793404784229917,0.03133534504998996,0.015327648026317735
junyi,temporal,simplekt,2024,sparse,6,16206,0.5722103739014489,0.5821300752807602,1.1135779710424971,0.5466306203516534,0.2346235872378622,0.2988050351060335,0.23055243601033337,0.07171463671600176,0.004091813646371365
junyi,temporal,simplekt,2024,strict_cold_start,4,2545,0.3716861884599932,0.3941060903732809,0.7023077064517235,0.5045541317407332,0.016361904870316205,0.25457487185664507,0.24978288643320043,0.004489286818362015,0.0030764048899946032
junyi,temporal,simplekt,2025,dense,1235,3072767,0.7150128506889655,0.7221149537208646,0.6644693661233172,0.4411982845627296,0.09874557080163379,0.19465592630109532,0.20704048484671117,0.01322834160562313,0.02550783866729956
junyi,temporal,simplekt,2025,medium,78,151597,0.6528682338743963,0.6136269187384975,0.8145716331387247,0.510977461671224,0.1559245964852548,0.26109796633596727,0.24793404784229917,0.030454492431554913,0.017164271648155295
junyi,temporal,simplekt,2025,sparse,6,16206,0.6382010496307338,0.6361841293348143,0.8235144052192849,0.5086589904984592,0.17805060116003002,0.25873396861491155,0.23055243601033337,0.04176767638603345,0.013693610767075546
junyi,temporal,simplekt,2025,strict_cold_start,4,2545,0.5365531415149736,0.5394891944990177,0.6906772505992167,0.49876557732120763,0.03734186989619366,0.24876710112055755,0.24978288643320043,0.008930275253825648,0.009906756037349201
junyi,temporal,simplekt,2026,dense,1235,3072767,0.7133296303398626,0.7230912724589922,0.6729607549323267,0.4423687248530644,0.1003260697187634,0.1956900887281262,0.20704048484671117,0.013883402747852314,0.025111833886127245
junyi,temporal,simplekt,2026,medium,78,151597,0.6478025856121541,0.6091281489739243,0.8213625920966325,0.5120288634501575,0.15340549398443767,0.2621735570060601,0.24793404784229917,0.030368839727292877,0.016164460428316797
junyi,temporal,simplekt,2026,sparse,6,16206,0.5881662516969783,0.6111316796248303,0.9396373332110395,0.52740090994333,0.2064433130115981,0.2781517198090525,0.23055243601033337,0.054176038714843326,0.006454749356750171
junyi,temporal,simplekt,2026,strict_cold_start,4,2545,0.48676700559384367,0.5540275049115914,0.6956914716224112,0.5012594953743648,0.06042479944135447,0.25126108170296285,0.24978288643320043,0.010489697107597564,0.008039921716190772
junyi,temporal,simplekt,2027,dense,1235,3072767,0.7112079167776093,0.7180850354094535,0.6754792264487014,0.4450125238018783,0.10570756830725653,0.1980361463405173,0.20704048484671117,0.015640434512432442,0.024571675234942813
junyi,temporal,simplekt,2027,medium,78,151597,0.64168524240082,0.6059948415865749,0.7950136384168073,0.5124022049805816,0.1533120546890264,0.26255601966896197,0.24793404784229917,0.029545980461635955,0.014842640046564487
junyi,temporal,simplekt,2027,sparse,6,16206,0.5972881888722945,0.6114402073306183,0.9123201813147555,0.5245876260529848,0.20758252810048733,0.27519217740790625,0.23055243601033337,0.05160138379625603,0.007048153820157226
junyi,temporal,simplekt,2027,strict_cold_start,4,2545,0.5493333745402849,0.5532416502946955,0.6906876800678081,0.4987692412678989,0.016772108555776943,0.24877075603495552,0.24978288643320043,0.0029470061025889515,0.002641656405109423
junyi,temporal,simplekt,42,dense,1235,3072767,0.4996368209285629,0.6038443526632511,0.977578319290751,0.5288844052354646,0.22665458013858766,0.27971871410127114,0.20704048484671117,0.07231396142094479,9.956359940226702e-07
junyi,temporal,simplekt,42,medium,78,151597,0.5036305871406491,0.5260130477516046,1.2281755104364016,0.582612455168504,0.2639754097985397,0.3394372729174721,0.24793404784229917,0.09115347689417537,3.4250374692539574e-05
junyi,temporal,simplekt,42,sparse,6,16206,0.4909080045222698,0.5696655559669258,1.120574887277039,0.5553047006614223,0.24081891718804915,0.30836331057667193,0.23055243601033337,0.07756711628080727,0.00023306862503988062
junyi,temporal,simplekt,42,strict_cold_start,4,2545,0.493131625305189,0.4931237721021611,1.3209874602137919,0.6040804910649357,0.30837364070838374,0.3649132396852538,0.24978288643320043,0.11693686695024721,0.0015594550090713252
junyi,temporal,simplekt,42,dense,1235,3072767,0.717793179147639,0.725934638063999,0.6235050173008877,0.4369054037950388,0.0888931232805241,0.19088633186530587,0.20704048484671117,0.010247996693733705,0.026221908734764498
junyi,temporal,simplekt,42,medium,78,151597,0.6435646970819779,0.6045700112799066,0.7853754609388977,0.5121896943688865,0.15524209803751501,0.26233828301769335,0.24793404784229917,0.02986481614931867,0.015395184878913013
junyi,temporal,simplekt,42,sparse,6,16206,0.6528753963455837,0.6562384302110329,0.7916607120027609,0.49720669365064246,0.16240918781079006,0.24721449621100383,0.23055243601033337,0.03238423095029892,0.015849564168586894
junyi,temporal,simplekt,42,strict_cold_start,4,2545,0.5052677936767933,0.550098231827112,0.7006872879840036,0.5036115534342136,0.0840679098557395,0.2536245967524218,0.24978288643320043,0.015503575061681497,0.010573728341497378
xes3g5m,learner_based,bkt,2024,dense,458,767845,0.5,0.1881317192923051,28.04093700948365,0.901037335912166,0.8118682807076949,0.8118682807076949,0.15273817548842641,0.6591301052192685,0.0
xes3g5m,learner_based,bkt,2024,medium,99,2024,0.5,0.15266798418972333,29.265811026320065,0.9205063909665565,0.8473320158102767,0.8473320158102767,0.12936047079316967,0.717971545017107,0.0
xes3g5m,learner_based,bkt,2024,sparse,28,86,0.5,0.36046511627906974,22.088752345582414,0.799709249490669,0.6395348837209303,0.6395348837209303,0.23053001622498648,0.4090048674959438,0.0
xes3g5m,learner_based,bkt,2024,strict_cold_start,1,1,,1.0,0.6931471805599453,0.5,0.5,0.25,0.0,0.25,0.0
xes3g5m,learner_based,bkt,2024,very_sparse,4,5,0.875,0.8,7.323643587318105,0.5916079783099613,0.5,0.35,0.15999999999999998,0.25,0.06
xes3g5m,learner_based,bkt,2025,dense,455,768750,0.5,0.19297170731707317,27.87376974534214,0.8983475344669931,0.8070282926829269,0.8070282926829269,0.155733627492207,0.6512946651907199,0.0
xes3g5m,learner_based,bkt,2025,medium,102,1902,0.5,0.1750788643533123,28.491766647536725,0.9082516917940126,0.8249211356466877,0.8249211356466877,0.14442625561006678,0.6804948800366207,0.0
xes3g5m,learner_based,bkt,2025,sparse,30,107,0.5,0.3364485981308411,22.918253495688397,0.8145866447893421,0.6635514018691588,0.6635514018691588,0.2232509389466329,0.44030046292252595,0.0
xes3g5m,learner_based,bkt,2025,strict_cold_start,2,2,0.5,0.5,0.6931471805599453,0.5,0.0,0.25,0.25,0.0,0.0
xes3g5m,learner_based,bkt,2025,very_sparse,4,4,0.16666666666666666,0.25,17.615961787735316,0.7905694150420942,0.5,0.625,0.1875,0.5,0.0625
xes3g5m,learner_based,bkt,42,dense,458,767845,0.5,0.1881317192923051,28.04093700948365,0.901037335912166,0.8118682807076949,0.8118682807076949,0.15273817548842641,0.6591301052192685,0.0
xes3g5m,learner_based,bkt,42,medium,99,2024,0.5,0.15266798418972333,29.265811026320065,0.9205063909665565,0.8473320158102767,0.8473320158102767,0.12936047079316967,0.717971545017107,0.0
xes3g5m,learner_based,bkt,42,sparse,28,86,0.5,0.36046511627906974,22.088752345582414,0.799709249490669,0.6395348837209303,0.6395348837209303,0.23053001622498648,0.4090048674959438,0.0
xes3g5m,learner_based,bkt,42,strict_cold_start,1,1,,1.0,0.6931471805599453,0.5,0.5,0.25,0.0,0.25,0.0
