dataset,split,fold,kc_id,test_events,ECE,log1p_f_train,difficulty_proxy,item_support,learner_exposure,curriculum_position_proxy
assist2012,learner_based,0,1.0,2096,0.1064718541385293,8.796338932845732,0.3377212891511575,157.0,1132.0,0.7170263788968825
assist2012,learner_based,0,10.0,73,0.2152882717463685,5.8944028342648505,0.3011049723756905,68.0,274.0,0.4372930463576159
assist2012,learner_based,0,100.0,35,0.3259096738616271,4.7535901911063645,0.5217391304347826,15.0,68.0,0.4776119402985074
assist2012,learner_based,0,101.0,574,0.1979216424779129,7.582738488914411,0.4004075394803872,21.0,552.0,0.5517241379310345
assist2012,learner_based,0,103.0,2149,0.1432082185493769,8.946765374867635,0.1921374642020307,221.0,2244.0,0.517535228590505
assist2012,learner_based,0,104.0,111,0.2536210895606174,5.860786223465865,0.3914285714285714,6.0,344.0,0.6428571428571429
assist2012,learner_based,0,105.0,620,0.1303029708624367,7.456454555176209,0.23757225433526,65.0,610.0,0.3933982683982684
assist2012,learner_based,0,106.0,1259,0.1463890840329756,8.458716261657262,0.2572640509013786,60.0,1190.0,0.369047619047619
assist2012,learner_based,0,11.0,1204,0.1851083316184284,8.41913925094085,0.3409090909090909,210.0,1061.0,0.5769230769230769
assist2012,learner_based,0,110.0,405,0.1634873490090723,7.063903961472068,0.1138698630136986,43.0,316.0,0.6151923076923077
assist2012,learner_based,0,12.0,4243,0.1692034586787315,9.58781744354418,0.3779225231402126,654.0,3020.0,0.49
assist2012,learner_based,0,13.0,4000,0.1678680877219885,9.567595147779924,0.3294619743930596,868.0,2836.0,0.4615384615384615
assist2012,learner_based,0,14.0,318,0.1655216498165713,6.8966943316227125,0.187246963562753,74.0,485.0,0.4459945557067859
assist2012,learner_based,0,15.0,3025,0.1912212193797319,9.252153874789594,0.2290427776712066,499.0,2316.0,0.4438480941704036
assist2012,learner_based,0,16.0,1471,0.1685038174977868,8.541690663016626,0.277376537185243,286.0,1491.0,0.7110507246376812
assist2012,learner_based,0,163.0,151,0.2512039136856991,6.042632833682381,0.3238095238095237,19.0,115.0,0.4183673469387755
assist2012,learner_based,0,1641.0,46,0.1411495675211367,5.455321115357702,0.1845493562231759,2.0,127.0,0.5512820512820513
assist2012,learner_based,0,165.0,57,0.2503124019957587,5.318119993844216,0.2906403940886699,6.0,107.0,0.2702702702702703
assist2012,learner_based,0,166.0,601,0.2382682614911156,7.638198244285779,0.4746987951807229,32.0,782.0,0.5401929260450161
assist2012,learner_based,0,17.0,3139,0.1159499117977888,9.19634286233233,0.5170385395537526,228.0,1422.0,0.6814281862084182
assist2012,learner_based,0,172.0,19,0.3014937990198009,3.6635616461296463,0.2894736842105263,10.0,11.0,0.5337837837837838
assist2012,learner_based,0,173.0,66,0.2602683461525223,5.828945617610208,0.6784660766961652,8.0,45.0,0.4545454545454545
assist2012,learner_based,0,174.0,6,0.0074266990025838,3.4011973816621555,0.0689655172413793,2.0,29.0,0.6052631578947368
assist2012,learner_based,0,177.0,1,0.0038222074508668,1.0986122886681098,0.0,1.0,2.0,0.4423998428908091
assist2012,learner_based,0,18.0,3756,0.1665605242091108,9.513994213937664,0.2832361408429911,312.0,2972.0,0.7633587786259542
assist2012,learner_based,0,181.0,372,0.1404046223609037,7.069874128458572,0.3557446808510638,22.0,130.0,0.3333333333333333
assist2012,learner_based,0,184.0,12,0.4211174331164026,3.8501476017100575,0.5,1.0,45.0,0.2636476426799007
assist2012,learner_based,0,186.0,85,0.1894520349362317,6.1675164908883415,0.3319327731092437,8.0,65.0,0.8787755102040816
assist2012,learner_based,0,192.0,171,0.2123446300495089,6.222576268071369,0.3061630218687873,4.0,105.0,0.2894736842105263
assist2012,learner_based,0,196.0,51,0.3172125015773025,5.087596335232384,0.3913043478260869,12.0,86.0,0.5
assist2012,learner_based,0,197.0,21,0.2329406697480451,4.454347296253507,0.2117647058823529,4.0,78.0,0.6
assist2012,learner_based,0,198.0,20,0.3557571212761105,4.700480365792417,0.3394495412844036,7.0,52.0,0.375
assist2012,learner_based,0,2.0,95,0.1581503987312317,6.0473721790462776,0.1777251184834123,77.0,170.0,0.435436417129781
assist2012,learner_based,0,202.0,77,0.2297609675820771,6.295266001439646,0.4214417744916821,17.0,79.0,0.3943661971830985
assist2012,learner_based,0,203.0,223,0.2579440005894149,6.645090969505644,0.5325520833333333,6.0,238.0,0.773030303030303
assist2012,learner_based,0,204.0,83,0.210531281744949,6.251903883165888,0.555984555984556,16.0,61.0,0.5
assist2012,learner_based,0,206.0,37,0.2900476602686418,5.497168225293202,0.4650205761316872,6.0,42.0,0.7808219178082192
assist2012,learner_based,0,21.0,3507,0.0964012318144711,9.4054136126953,0.3749691434213774,454.0,1414.0,0.366412213740458
assist2012,learner_based,0,212.0,31,0.3699849530784113,5.068904202220232,0.6012658227848101,8.0,34.0,0.5742710795902286
assist2012,learner_based,0,213.0,65,0.1958357630440821,5.3706380281276624,0.2897196261682243,12.0,153.0,0.4545454545454545
assist2012,learner_based,0,214.0,27,0.2377530467799967,5.093750200806762,0.617283950617284,5.0,38.0,0.5
assist2012,learner_based,0,216.0,21,0.3198573381773063,4.343805421853684,0.3026315789473685,2.0,40.0,0.625
assist2012,learner_based,0,217.0,384,0.1283406002621632,7.305188215393037,0.3826496301277741,10.0,169.0,0.6414473684210527
assist2012,learner_based,0,218.0,9,0.4046975639131334,3.6375861597263857,0.4594594594594594,5.0,34.0,0.2738386308068459
assist2012,learner_based,0,22.0,2837,0.1309699634307795,9.2179116374725,0.2814888337468982,536.0,1692.0,0.5833333333333334
assist2012,learner_based,0,220.0,5,0.330427885055542,3.091042453358316,0.2857142857142857,3.0,16.0,0.7236842105263158
assist2012,learner_based,0,222.0,116,0.2819638221749458,5.8971538676367405,0.4545454545454546,8.0,65.0,0.6363636363636364
assist2012,learner_based,0,223.0,34,0.1453479802345528,5.135798437050262,0.7100591715976332,9.0,46.0,0.3423423423423423
assist2012,learner_based,0,224.0,96,0.2420984804630279,5.5909869805108565,0.3558052434456928,14.0,61.0,0.68
assist2012,learner_based,0,226.0,22,0.1652631803669713,5.056245805348308,0.608974358974359,10.0,22.0,0.1676706827309236
assist2012,learner_based,0,23.0,4,0.1212909827008843,2.772588722239781,0.6666666666666667,4.0,12.0,0.1428571428571428
assist2012,learner_based,0,230.0,84,0.0899083502590656,5.602118820879701,0.2851851851851852,7.0,31.0,0.7456086286594761
assist2012,learner_based,0,231.0,70,0.2879146749153733,5.849324779946859,0.5,5.0,61.0,0.6535517452541335
assist2012,learner_based,0,233.0,48,0.3975957565320035,5.41610040220442,0.4866071428571429,6.0,76.0,0.993171047339244
assist2012,learner_based,0,238.0,51,0.2279180349672541,5.631211781821365,0.5899280575539568,10.0,47.0,0.8333333333333334
assist2012,learner_based,0,24.0,1057,0.1251187335625784,8.216358332386156,0.1262162162162162,64.0,1114.0,0.80374326645653
assist2012,learner_based,0,240.0,362,0.131233537569642,7.116394144093465,0.4248578391551584,7.0,146.0,0.6197183098591549
assist2012,learner_based,0,25.0,5364,0.0863082815049525,9.836546146782249,0.1882485029940119,507.0,2159.0,0.375
assist2012,learner_based,0,26.0,1350,0.1353370525060152,8.415824697027949,0.1979189727695373,196.0,1439.0,0.5963636363636363
assist2012,learner_based,0,27.0,6386,0.1164098734105652,9.978223898650144,0.3031413855505545,444.0,2328.0,0.6058394160583942
assist2012,learner_based,0,276.0,14053,0.1275077958150473,10.804603731039336,0.2723063802136214,1176.0,5288.0,0.3734939759036144
assist2012,learner_based,0,277.0,30636,0.0827360889825044,11.551982703223755,0.2773076109326614,1356.0,7414.0,0.2948717948717949
assist2012,learner_based,0,278.0,11117,0.1219334173409739,10.552865691963367,0.1957634644517578,953.0,4983.0,0.3125
assist2012,learner_based,0,279.0,17212,0.0805429499776269,10.963445634222696,0.1505093202134294,857.0,4860.0,0.2893302449361786
assist2012,learner_based,0,280.0,30613,0.0956264553961872,11.523152985125664,0.3179941995704118,3522.0,6790.0,0.3970588235294117
assist2012,learner_based,0,281.0,1087,0.2139800255475591,8.185907481482324,0.2527166341599332,75.0,1150.0,0.1435406698564593
assist2012,learner_based,0,282.0,1139,0.1655082442814892,8.319717386850606,0.2359249329758713,182.0,869.0,0.6570945945945946
assist2012,learner_based,0,283.0,2570,0.0851300162208857,9.007856923358275,0.1072740631888317,140.0,1308.0,0.5247524752475248
assist2012,learner_based,0,284.0,510,0.1790423520320259,7.403061091090091,0.2189024390243902,50.0,518.0,0.6629304383998842
assist2012,learner_based,0,287.0,457,0.0681741822600625,7.479299637782834,0.3689265536723164,55.0,155.0,0.7848101265822784
assist2012,learner_based,0,288.0,392,0.1528338039358032,7.095064377287131,0.1908713692946058,132.0,359.0,0.7105263157894737
assist2012,learner_based,0,289.0,38,0.6292374239940391,4.691347882229144,0.8981481481481481,6.0,94.0,0.5
assist2012,learner_based,0,29.0,1,0.0009495615959167,2.8903717578961645,0.1176470588235294,2.0,17.0,0.2592592592592592
assist2012,learner_based,0,290.0,295,0.1907772593073926,7.028201432058005,0.3016858917480035,29.0,497.0,0.545631067961165
assist2012,learner_based,0,292.0,53,0.084272563598066,5.075173815233827,0.1949685534591194,14.0,130.0,0.6127167630057804
assist2012,learner_based,0,293.0,297,0.1107975276977275,6.818924065275521,0.2089715536105032,46.0,435.0,0.5906001765225066
assist2012,learner_based,0,294.0,2595,0.1225706547699682,9.055672891964043,0.4306560821853841,378.0,952.0,0.7905978408622519
assist2012,learner_based,0,295.0,2043,0.1128794550617616,8.897135342293316,0.2083447332421341,368.0,1562.0,0.6666666666666666
assist2012,learner_based,0,296.0,2613,0.1237248457680248,9.23620303150191,0.2017347237111393,406.0,2228.0,0.5882352941176471
assist2012,learner_based,0,297.0,3140,0.1309842403656299,9.217018026729423,0.4005563282336578,553.0,1628.0,0.6974497635933806
assist2012,learner_based,0,298.0,4057,0.1350146409907852,9.56493314971059,0.3183444405471765,474.0,2346.0,0.6401098901098901
assist2012,learner_based,0,299.0,1937,0.1156038090672726,8.8065738205036,0.499775348210274,259.0,1229.0,0.7586206896551724
assist2012,learner_based,0,3.0,15,0.2229332049687703,3.737669618283368,0.1707317073170732,1.0,41.0,0.2272727272727272
assist2012,learner_based,0,30.0,1,0.1443109959363937,1.9459101490553128,0.6666666666666667,2.0,6.0,0.9615384615384616
assist2012,learner_based,0,300.0,77,0.2334098603726476,5.666426688112432,0.7569444444444444,3.0,186.0,0.9162280701754386
assist2012,learner_based,0,301.0,5109,0.1363110090746734,9.741497894714092,0.4391462841015993,461.0,2234.0,0.7868666592319988
assist2012,learner_based,0,302.0,608,0.1363751106063749,7.6251071482389,0.34423828125,155.0,499.0,0.8100931091168782
assist2012,learner_based,0,303.0,1663,0.1558349419149144,8.503499864284235,0.4238491178259987,261.0,1313.0,0.7080745341614907
assist2012,learner_based,0,304.0,1411,0.1398067871689243,8.39072252736229,0.2395005675368898,182.0,907.0,0.8361344537815126
assist2012,learner_based,0,305.0,1243,0.1099009341748554,8.114922974204593,0.481005085252767,174.0,674.0,0.7238095238095238
assist2012,learner_based,0,306.0,722,0.137202438436593,7.841099765422119,0.3642800944138473,182.0,426.0,0.761549395877754
assist2012,learner_based,0,307.0,2651,0.1334908358538955,9.13075589263334,0.2559021009313407,375.0,2010.0,0.7142857142857143
assist2012,learner_based,0,308.0,677,0.1516100486115919,7.829630389150193,0.4257859132510943,189.0,595.0,0.7352941176470589
assist2012,learner_based,0,309.0,6732,0.1732317758551251,10.089635114163611,0.2970818978041593,427.0,5000.0,0.3223140495867768
assist2012,learner_based,0,310.0,12655,0.1537640904095807,10.705399447887462,0.3736293306424487,414.0,5664.0,0.391304347826087
assist2012,learner_based,0,311.0,40470,0.0624273055410086,11.813304093943202,0.2775333985011404,1986.0,6153.0,0.5424107142857143
assist2012,learner_based,0,312.0,12053,0.1131841553563313,10.643494463748558,0.4197719356839544,975.0,3045.0,0.507177033492823
assist2012,learner_based,0,313.0,39,0.2259929516376593,4.770684624465665,0.2136752136752137,3.0,70.0,0.828125
assist2012,learner_based,0,314.0,2271,0.0924196792385064,9.006386515055114,0.1258278145695364,174.0,1724.0,0.2262013729977116
assist2012,learner_based,0,315.0,776,0.1694068741770437,7.822444729489319,0.28937875751503,71.0,1079.0,0.2767295597484276
assist2012,learner_based,0,316.0,463,0.1098963437968016,7.615791072035833,0.2173484475110891,57.0,398.0,0.3828382838283828
assist2012,learner_based,0,317.0,2448,0.1457583717817328,9.080914824535723,0.3025611838360842,426.0,2212.0,0.7
assist2012,learner_based,0,318.0,106,0.1936794865287769,6.1675164908883415,0.5378151260504201,22.0,129.0,0.2698863636363636
assist2012,learner_based,0,319.0,991,0.1670313226188299,8.31434234336979,0.2822837539818672,315.0,915.0,0.4588859416445623
assist2012,learner_based,0,32.0,1253,0.0562029797985185,8.334711621820917,0.0710684273709484,68.0,1243.0,0.7157894736842105
assist2012,learner_based,0,320.0,8,0.1185571476817131,3.555348061489413,0.2058823529411765,2.0,34.0,0.6891928130866184
assist2012,learner_based,0,321.0,535,0.1696730034269183,7.612336837167746,0.3580613254203758,44.0,514.0,0.4983686742883907
assist2012,learner_based,0,322.0,4550,0.1318111078169678,9.670609272125022,0.5365438020701843,157.0,1908.0,0.6395554277261895
assist2012,learner_based,0,323.0,1968,0.1880410042962526,8.767796255626598,0.2687217810991749,337.0,1389.0,0.55
assist2012,learner_based,0,324.0,1609,0.1532120814117457,8.599878558034845,0.2160220994475138,108.0,875.0,0.592626358035024
assist2012,learner_based,0,325.0,3626,0.1092249231109415,9.367600498174768,0.3852332934541104,136.0,1005.0,0.6191745333238696
assist2012,learner_based,0,326.0,2505,0.1780449740236398,9.076008659180893,0.2512010981468772,185.0,1831.0,0.5950140648509562
assist2012,learner_based,0,327.0,103,0.1703115897343575,5.817111159963204,0.3194029850746268,11.0,216.0,0.59375
assist2012,learner_based,0,33.0,170,0.2244852216695161,6.335054251498059,0.3481349911190053,15.0,341.0,0.4
assist2012,learner_based,0,331.0,1636,0.1739332435264373,8.698013622083925,0.4378964941569282,80.0,1603.0,0.6135474462939252
assist2012,learner_based,0,332.0,121,0.1882488205105312,5.805134968916488,0.2507552870090634,11.0,223.0,0.8159509202453987
assist2012,learner_based,0,333.0,4340,0.1524369365385463,9.603732898850078,0.34961873270801,158.0,1727.0,0.6029411764705882
assist2012,learner_based,0,334.0,3864,0.1548208069275244,9.50933323557383,0.3574606941560367,179.0,2363.0,0.5929824561403508
assist2012,learner_based,0,336.0,4250,0.1374518875547629,9.632006859422356,0.3096956179480451,189.0,1728.0,0.6179053535818377
assist2012,learner_based,0,338.0,3913,0.121994965925321,9.47523988153072,0.4790515653775322,198.0,1333.0,0.4683679976121671
assist2012,learner_based,0,339.0,25,0.1270292818546295,5.081404364984463,0.1687499999999999,25.0,100.0,0.4279141104294478
assist2012,learner_based,0,34.0,4226,0.1036050784349476,9.520615293080596,0.2780670235389015,1500.0,1550.0,0.4060402684563758
assist2012,learner_based,0,340.0,7616,0.1444764573983041,10.119122988360015,0.3560777043366113,376.0,2778.0,0.489020979984296
assist2012,learner_based,0,343.0,91,0.3162053897669846,5.75890177387728,0.3354430379746835,1.0,310.0,0.3567892503536067
assist2012,learner_based,0,344.0,155,0.1764482618820282,6.486160788944089,0.4015267175572519,4.0,439.0,0.3364485981308411
assist2012,learner_based,0,345.0,14,0.6205197817512921,3.737669618283368,0.5609756097560976,1.0,41.0,0.7973568281938326
assist2012,learner_based,0,346.0,4630,0.0787679025840987,9.67401149314871,0.3394766637312869,1057.0,1148.0,0.7807017543859649
assist2012,learner_based,0,35.0,170,0.1511266500086469,6.572282542694008,0.4943977591036415,19.0,204.0,0.7792212339799706
assist2012,learner_based,0,350.0,3085,0.1232134736835506,9.376786579611847,0.5038950042337003,316.0,1450.0,0.7209302325581395
assist2012,learner_based,0,354.0,376,0.0782874197639683,7.254177846456518,0.1408351026185421,51.0,196.0,0.9416058394160584
assist2012,learner_based,0,355.0,18,0.1319971432288487,3.9889840465642745,0.150943396226415,4.0,46.0,0.91
assist2012,learner_based,0,356.0,434,0.1491845039637922,7.353081920515432,0.5461538461538462,381.0,248.0,0.7842023172905526
assist2012,learner_based,0,358.0,1362,0.1507682302479855,8.39638057119949,0.3164785553047404,165.0,743.0,0.6553795580304396
assist2012,learner_based,0,359.0,139,0.1515771040706326,6.171700597410915,0.3389121338912134,23.0,103.0,0.1410552851672428
assist2012,learner_based,0,36.0,1189,0.0962034309857828,8.52595469708481,0.3261947253618877,392.0,584.0,0.5882352941176471
assist2012,learner_based,0,360.0,286,0.1612822365022258,6.914730892718563,0.3876739562624254,64.0,187.0,0.0820817310723066
assist2012,learner_based,0,361.0,4,0.2506174389272928,3.295836866004329,0.5384615384615384,14.0,8.0,0.0941558441558441
assist2012,learner_based,0,362.0,595,0.1220012386212078,7.63433723562832,0.1698113207547169,186.0,412.0,0.6582278481012658
assist2012,learner_based,0,363.0,1199,0.1471409219875621,8.474285690404962,0.2785550219252454,175.0,736.0,0.6911764705882353
assist2012,learner_based,0,365.0,643,0.1620786969216278,7.860185057472165,0.3500578927055191,181.0,611.0,0.4810810810810811
assist2012,learner_based,0,366.0,423,0.1428146128857565,7.422971251049421,0.3419007770472205,252.0,243.0,0.655367231638418
assist2012,learner_based,0,367.0,407,0.1478271948022617,7.469083884921234,0.3550228310502283,479.0,254.0,0.6745586999159427
assist2012,learner_based,0,368.0,4462,0.1225341957229252,9.69467827290507,0.3707332101047442,658.0,1760.0,0.5854367507754212
assist2012,learner_based,0,370.0,120,0.2919571700505912,6.396929655216146,0.5676126878130217,17.0,233.0,0.0419580419580419
assist2012,learner_based,0,371.0,5770,0.1017547132883969,9.894194505624537,0.3798829110729786,1123.0,1523.0,0.7142857142857143
assist2012,learner_based,0,373.0,76,0.2509968567051385,5.945420608606575,0.5643044619422573,244.0,56.0,0.466966966966967
assist2012,learner_based,0,375.0,542,0.1412200610474701,7.672292455628756,0.4368886818816954,65.0,886.0,0.6532258064516129
assist2012,learner_based,0,376.0,61,0.2266619000278535,5.429345628954441,0.2951541850220264,5.0,174.0,0.8823529411764706
assist2012,learner_based,0,378.0,3762,0.1313826733933868,9.37695589894852,0.3577717575347104,159.0,1380.0,0.6709333442560279
assist2012,learner_based,0,385.0,12,0.5262364149093628,4.189654742026425,0.2615384615384615,4.0,65.0,0.3177387914230019
assist2012,learner_based,0,386.0,20,0.3136237472295761,3.970291913552122,0.1923076923076923,1.0,52.0,0.5237212750185323
assist2012,learner_based,0,387.0,8,0.2770824721046665,3.258096538021482,0.72,1.0,25.0,0.1047619047619047
assist2012,learner_based,0,388.0,76,0.2126626837263374,5.666426688112432,0.2708333333333333,11.0,100.0,0.9527447290357564
assist2012,learner_based,0,389.0,29,0.296910534644949,4.700480365792417,0.3027522935779816,10.0,79.0,0.131578947368421
assist2012,learner_based,0,39.0,3844,0.169022340284012,9.474625866621569,0.3740786240786241,604.0,2069.0,0.7125
assist2012,learner_based,0,390.0,15,0.3406912366549174,4.499809670330265,0.2808988764044944,1.0,89.0,0.3472222222222222
assist2012,learner_based,0,391.0,175,0.0415823999898774,6.1224928095143865,0.0197802197802198,24.0,159.0,0.4779541446208112
assist2012,learner_based,0,392.0,688,0.053011322334452,7.418180822726788,0.3147147147147147,67.0,192.0,0.3430079155672823
assist2012,learner_based,0,393.0,54,0.1940109164074615,5.3706380281276624,0.5747663551401869,26.0,107.0,0.4602200798519816
assist2012,learner_based,0,4.0,2215,0.1444434763887859,8.984192311641674,0.2930407523510971,246.0,1421.0,0.6065573770491803
assist2012,learner_based,0,40.0,3843,0.1499181819577792,9.568783751310876,0.3288609364081062,676.0,2310.0,0.6736026215702255
assist2012,learner_based,0,41.0,243,0.2829708746699578,6.704414354964107,0.3521472392638036,4.0,420.0,0.3910891089108911
assist2012,learner_based,0,42.0,3258,0.1304402554843934,9.377548290960087,0.2638125052880954,457.0,1833.0,0.5955056179775281
assist2012,learner_based,0,43.0,3,0.8407392899195352,3.555348061489413,0.3235294117647058,2.0,19.0,0.7769152130854258
assist2012,learner_based,0,45.0,1,0.2177392393350601,1.3862943611198906,0.6666666666666667,1.0,3.0,0.9863945578231292
assist2012,learner_based,0,46.0,2895,0.1181225969409489,9.212737496575905,0.314576474109548,633.0,1447.0,0.6872393661384487
assist2012,learner_based,0,47.0,19211,0.1015002878232057,11.108469847155238,0.2505207318717876,1156.0,5616.0,0.492063492063492
assist2012,learner_based,0,48.0,5672,0.111525996381755,9.865941436462158,0.3028242134773128,1026.0,2744.0,0.5
assist2012,learner_based,0,49.0,5966,0.1109100816633391,9.953039331365376,0.193242921722579,467.0,2777.0,0.3220338983050847
assist2012,learner_based,0,5.0,1335,0.195166076254274,8.37539918579835,0.3241124942369755,113.0,1702.0,0.5
assist2012,learner_based,0,50.0,4435,0.1309169727910453,9.677151410322754,0.2066716829696513,456.0,2211.0,0.4132747194818887
assist2012,learner_based,0,51.0,3857,0.1094168474569835,9.529739110979532,0.1254904810347333,302.0,1738.0,0.2893470298333048
assist2012,learner_based,0,52.0,47,0.0535117704817588,5.214935757608986,0.1366120218579235,8.0,113.0,0.2702702702702703
assist2012,learner_based,0,523.0,440,0.1141009353778579,7.461065514354283,0.3020713463751439,23.0,288.0,0.6096399535423926
assist2012,learner_based,0,53.0,487,0.2738251279725442,7.444248649496705,0.3604447045055587,46.0,810.0,0.3214285714285714
assist2012,learner_based,0,54.0,7381,0.1445176892642216,10.095305541807427,0.2788096417368334,623.0,3126.0,0.3978494623655914
assist2012,learner_based,0,568.0,107,0.2634441641172412,5.69035945432406,0.3898305084745762,2.0,172.0,0.8620689655172413
assist2012,learner_based,0,569.0,144,0.1283301001098557,6.139884552226255,0.7645788336933046,2.0,234.0,0.8698630136986302
assist2012,learner_based,0,570.0,145,0.1716793520424257,6.169610732491456,0.7379454926624738,2.0,232.0,0.7978142076502732
assist2012,learner_based,0,571.0,122,0.1418180005294728,6.021023349349527,0.5888077858880778,2.0,200.0,0.7611940298507462
assist2012,learner_based,0,572.0,146,0.2434419530255669,6.171700597410915,0.407949790794979,2.0,235.0,0.8116549277672099
assist2012,learner_based,0,573.0,139,0.1535038138185326,6.107022887742255,0.8191964285714286,2.0,230.0,0.8245179915455202
assist2012,learner_based,0,574.0,141,0.1840956588594634,6.126869184114185,0.5864332603938731,2.0,228.0,0.8650963597430407
assist2012,learner_based,0,575.0,90,0.2488964371434931,5.717027701406222,0.5313531353135313,2.0,197.0,0.8541666666666666
assist2012,learner_based,0,576.0,74,0.1793150509569189,5.332718793265369,0.1747572815533981,2.0,148.0,0.8124796527400977
assist2012,learner_based,0,577.0,104,0.0970550072021208,5.899897353582492,0.1043956043956043,2.0,208.0,0.8703951135712922
assist2012,learner_based,0,578.0,106,0.2182575545722909,5.908082938168931,0.2043596730245231,2.0,195.0,0.7975460122699386
assist2012,learner_based,0,579.0,108,0.1757185955863894,5.932245187448011,0.601063829787234,2.0,207.0,0.8100361805883278
assist2012,learner_based,0,58.0,1161,0.1439246726106021,8.482601746646619,0.1517912611306688,126.0,1129.0,0.1381381381381381
assist2012,learner_based,0,580.0,57,0.17686822226173,4.969813299576001,0.1608391608391608,2.0,96.0,0.7766990291262136
assist2012,learner_based,0,581.0,90,0.1602270435438388,5.755742213586912,0.6317460317460317,2.0,184.0,0.8017094017094017
assist2012,learner_based,0,582.0,104,0.1759242085513856,5.891644211825772,0.7340720221606648,2.0,206.0,0.8571428571428571
assist2012,learner_based,0,583.0,110,0.1953773717980684,5.929589143389895,0.7893333333333333,2.0,214.0,0.8553459119496856
assist2012,learner_based,0,584.0,110,0.242379950741253,5.87493073085203,0.3014084507042254,2.0,207.0,0.8707865168539326
assist2012,learner_based,0,585.0,112,0.174200408206421,5.932245187448011,0.6968085106382979,2.0,214.0,0.8437974409021904
assist2012,learner_based,0,586.0,50,0.3733374986797571,4.820281565605037,0.5121951219512195,2.0,96.0,0.8301886792452831
assist2012,learner_based,0,587.0,72,0.2057868018916149,5.517452896464707,0.6290322580645161,2.0,154.0,0.8601675977653631
assist2012,learner_based,0,588.0,60,0.2258880358840542,5.075173815233827,0.4150943396226415,2.0,126.0,0.8596938775510204
assist2012,learner_based,0,589.0,98,0.2150855204724523,5.802118375377063,0.503030303030303,2.0,202.0,0.8091334894613583
assist2012,learner_based,0,590.0,99,0.136688470807896,5.796057750765372,0.7957317073170732,2.0,198.0,0.7935366487610467
assist2012,learner_based,0,591.0,102,0.1274073711469742,5.7899601708972535,0.5644171779141105,2.0,202.0,0.8925363558597093
assist2012,learner_based,0,592.0,11,0.4457072019577026,3.610917912644224,0.1944444444444444,1.0,36.0,0.7810174785904815
assist2012,learner_based,0,593.0,11,0.3112731410619745,3.6635616461296463,0.7631578947368421,1.0,38.0,0.7760537285780453
assist2012,learner_based,0,594.0,11,0.1038953404221843,3.58351893845611,0.9142857142857144,1.0,35.0,0.7995226730310262
assist2012,learner_based,0,595.0,12,0.2813274379877838,3.6375861597263857,0.5405405405405406,1.0,37.0,0.8591549295774648
assist2012,learner_based,0,596.0,12,0.299792630597949,3.6375861597263857,0.3513513513513513,1.0,37.0,0.801909307875895
assist2012,learner_based,0,597.0,14,0.2371419865015209,3.713572066704308,0.85,1.0,40.0,0.8626603822990311
assist2012,learner_based,0,598.0,14,0.3352777315968913,3.713572066704308,0.3,1.0,40.0,0.8555750658472344
assist2012,learner_based,0,599.0,8,0.619269599323161,3.1354942159291497,0.3636363636363636,1.0,22.0,0.8686974789915967
assist2012,learner_based,0,6.0,356,0.3346388757872314,7.190676034332207,0.444947209653092,97.0,948.0,0.4228187919463087
assist2012,learner_based,0,600.0,9,0.2562114199002584,3.4011973816621555,0.1034482758620689,1.0,29.0,0.8074074074074075
assist2012,learner_based,0,601.0,9,0.2222136259078979,3.49650756146648,0.03125,1.0,32.0,0.7633577740176725
assist2012,learner_based,0,602.0,10,0.3467998027801514,3.4657359027997265,0.3870967741935484,1.0,31.0,0.766497461928934
assist2012,learner_based,0,603.0,8,0.2463924884796142,3.295836866004329,0.1538461538461538,1.0,26.0,0.7940098826851323
assist2012,learner_based,0,604.0,7,0.1686568004744393,3.044522437723423,0.15,1.0,20.0,0.8529411764705882
assist2012,learner_based,0,605.0,8,0.5756226908042663,3.258096538021482,0.3199999999999999,1.0,25.0,0.8308823529411765
assist2012,learner_based,0,606.0,12,0.4047689139176972,3.610917912644224,0.8055555555555556,1.0,36.0,0.882769695824674
assist2012,learner_based,0,607.0,11,0.4066370074154045,3.5263605246161616,0.696969696969697,1.0,33.0,0.9017857142857144
assist2012,learner_based,0,608.0,11,0.3492641004013422,3.58351893845611,0.7714285714285715,1.0,35.0,0.9090909090909092
assist2012,learner_based,0,609.0,11,0.3127062529198487,3.367295829986474,0.4285714285714286,1.0,28.0,0.8603896103896104
assist2012,learner_based,0,61.0,11871,0.1387374058108337,10.64713771526918,0.3289201587792065,932.0,4924.0,0.4595842956120092
assist2012,learner_based,0,610.0,11,0.1146271911645519,3.367295829986474,0.3214285714285714,1.0,28.0,0.8400974025974026
assist2012,learner_based,0,611.0,1,0.0044039832428097,0.6931471805599453,1.0,1.0,1.0,0.9622641509433962
assist2012,learner_based,0,612.0,9,0.3565708537999954,3.258096538021482,0.56,1.0,25.0,0.8970588235294118
assist2012,learner_based,0,613.0,12,0.2810191747539647,3.4339872044851463,0.7,1.0,30.0,0.8742088607594937
assist2012,learner_based,0,614.0,12,0.15823887150691,3.4339872044851463,0.5,1.0,30.0,0.8565161104718066
assist2012,learner_based,0,62.0,800,0.1865850703189062,7.994632311431825,0.342442645074224,86.0,1368.0,0.2682117950272892
assist2012,learner_based,0,63.0,582,0.1811068864664082,7.599401333415815,0.3677354709418837,167.0,523.0,0.2850140056022409
